,LYB US Equity
2022-07-26,17.175
2022-07-27,17.175
2022-07-28,17.175
2022-07-29,17.175
2022-07-30,17.175
2022-07-31,17.175
2022-08-01,17.175
2022-08-02,17.175
2022-08-03,17.175
2022-08-04,18.04
2022-08-05,18.04
2022-08-06,18.04
2022-08-07,18.04
2022-08-08,18.04
2022-08-09,18.04
2022-08-10,18.04
2022-08-11,18.04
2022-08-12,18.04
2022-08-13,18.04
2022-08-14,18.04
2022-08-15,18.04
2022-08-16,18.04
2022-08-17,18.04
2022-08-18,18.04
2022-08-19,18.04
2022-08-20,18.04
2022-08-21,18.04
2022-08-22,18.04
2022-08-23,18.04
2022-08-24,18.04
2022-08-25,18.04
2022-08-26,18.04
2022-08-27,18.04
2022-08-28,18.04
2022-08-29,18.04
2022-08-30,18.04
2022-08-31,18.04
2022-09-01,16.33
2022-09-02,16.33
2022-09-03,16.33
2022-09-04,16.33
2022-09-05,16.33
2022-09-06,16.33
2022-09-07,16.33
2022-09-08,16.33
2022-09-09,15.373
2022-09-10,15.373
2022-09-11,15.373
2022-09-12,15.373
2022-09-13,15.373
2022-09-14,15.373
2022-09-15,15.373
2022-09-16,15.373
2022-09-17,15.373
2022-09-18,15.373
2022-09-19,15.373
2022-09-20,15.373
2022-09-21,15.373
2022-09-22,15.373
2022-09-23,15.373
2022-09-24,15.373
2022-09-25,15.373
2022-09-26,15.373
2022-09-27,15.373
2022-09-28,15.373
2022-09-29,15.373
2022-09-30,15.373
2022-10-01,15.373
2022-10-02,15.373
2022-10-03,15.373
2022-10-04,15.373
2022-10-05,15.373
2022-10-06,15.373
2022-10-07,15.373
2022-10-08,15.373
2022-10-09,15.373
2022-10-10,15.373
2022-10-11,15.373
2022-10-12,15.373
2022-10-13,15.373
2022-10-14,15.373
2022-10-15,15.373
2022-10-16,15.373
2022-10-17,15.373
2022-10-18,15.373
2022-10-19,15.373
2022-10-20,15.373
2022-10-21,15.373
2022-10-22,15.373
2022-10-23,15.373
2022-10-24,15.373
2022-10-25,15.373
2022-10-26,15.373
2022-10-27,15.373
2022-10-28,13.04
2022-10-29,13.04
2022-10-30,13.703
2022-10-31,12.66
2022-11-01,12.31
2022-11-02,12.31
2022-11-03,12.31
2022-11-04,12.31
2022-11-05,12.31
2022-11-06,12.31
2022-11-07,12.31
2022-11-08,12.31
2022-11-09,11.84
2022-11-10,11.84
2022-11-11,11.84
2022-11-12,11.84
2022-11-13,11.84
2022-11-14,11.84
2022-11-15,11.84
2022-11-16,11.84
2022-11-17,11.84
2022-11-18,11.84
2022-11-19,11.84
2022-11-20,11.84
2022-11-21,11.84
2022-11-22,11.84
2022-11-23,11.84
2022-11-24,11.84
2022-11-25,11.84
2022-11-26,11.84
2022-11-27,11.84
2022-11-28,11.84
2022-11-29,11.84
2022-11-30,11.84
2022-12-01,11.84
2022-12-02,11.84
2022-12-03,11.84
2022-12-04,11.84
2022-12-05,11.84
2022-12-06,11.84
2022-12-07,11.84
2022-12-08,11.84
2022-12-09,11.84
2022-12-10,11.84
2022-12-11,11.84
2022-12-12,11.84
2022-12-13,11.84
2022-12-14,11.84
2022-12-15,11.84
2022-12-16,11.84
2022-12-17,11.84
2022-12-18,11.84
2022-12-19,11.84
2022-12-20,11.84
2022-12-21,11.84
2022-12-22,11.84
2022-12-23,11.84
2022-12-24,11.84
2022-12-25,11.84
2022-12-26,11.84
2022-12-27,11.84
2022-12-28,11.84
2022-12-29,11.84
2022-12-30,11.84
2022-12-31,11.84
2023-01-01,11.84
2023-01-02,11.84
2023-01-03,11.84
2023-01-04,11.84
2023-01-05,11.84
2023-01-06,11.84
2023-01-07,11.84
2023-01-08,11.84
2023-01-09,11.84
2023-01-10,12.117
2023-01-11,12.117
2023-01-12,12.117
2023-01-13,12.117
2023-01-14,12.117
2023-01-15,12.117
2023-01-16,12.117
2023-01-17,12.117
2023-01-18,12.117
2023-01-19,12.117
2023-01-20,12.117
2023-01-21,12.117
2023-01-22,12.117
2023-01-23,12.117
2023-01-24,12.117
2023-01-25,12.117
2023-01-26,12.117
2023-01-27,12.117
2023-01-28,12.117
2023-01-29,12.117
2023-01-30,12.117
2023-01-31,12.117
2023-02-01,12.117
2023-02-02,12.117
2023-02-03,12.352
2023-02-04,12.101
2023-02-05,12.454
2023-02-06,12.506
2023-02-07,12.434
2023-02-08,12.434
2023-02-09,12.434
2023-02-10,12.665
2023-02-11,12.665
2023-02-12,12.665
2023-02-13,12.598
2023-02-14,12.598
2023-02-15,12.598
2023-02-16,12.598
2023-02-17,12.68
2023-02-18,12.68
2023-02-19,12.68
2023-02-20,12.68
2023-02-21,12.68
2023-02-22,12.688
2023-02-23,12.688
2023-02-24,12.688
2023-02-25,12.688
2023-02-26,12.688
2023-02-27,12.688
2023-02-28,12.689
2023-03-01,12.689
2023-03-02,12.689
2023-03-03,12.689
2023-03-04,12.689
2023-03-05,12.689
2023-03-06,12.689
2023-03-07,12.689
2023-03-08,12.689
2023-03-09,12.689
2023-03-10,12.689
2023-03-11,12.689
2023-03-12,12.689
2023-03-13,12.728
2023-03-14,13.007
2023-03-15,13.059
2023-03-16,13.059
2023-03-17,12.945
2023-03-18,12.945
2023-03-19,12.949
2023-03-20,13.011
2023-03-21,13.011
2023-03-22,13.011
2023-03-23,13.011
2023-03-24,13.011
2023-03-25,13.011
2023-03-26,13.011
2023-03-27,13.011
2023-03-28,13.011
2023-03-29,13.011
2023-03-30,13.011
2023-03-31,13.011
2023-04-01,13.011
2023-04-02,12.903
2023-04-03,12.903
2023-04-04,12.903
2023-04-05,12.903
2023-04-06,12.903
2023-04-07,12.903
2023-04-08,12.903
2023-04-09,12.903
2023-04-10,12.831
2023-04-11,12.888
2023-04-12,12.891
2023-04-13,12.548
2023-04-14,12.548
2023-04-15,12.548
2023-04-16,12.548
2023-04-17,12.548
2023-04-18,12.548
2023-04-19,12.548
2023-04-20,12.548
2023-04-21,12.548
2023-04-22,12.548
2023-04-23,12.548
2023-04-24,12.548
2023-04-25,12.548
2023-04-26,12.548
2023-04-27,12.548
2023-04-28,12.391
2023-04-29,12.378
2023-04-30,12.335
2023-05-01,12.284
2023-05-02,12.294
2023-05-03,12.294
2023-05-04,12.294
2023-05-05,12.294
2023-05-06,12.294
2023-05-07,12.294
2023-05-08,12.355
2023-05-09,12.52
2023-05-10,12.52
2023-05-11,12.52
2023-05-12,12.308
2023-05-13,12.308
2023-05-14,12.308
2023-05-15,12.308
2023-05-16,12.308
2023-05-17,12.308
2023-05-18,12.308
2023-05-19,12.308
2023-05-20,12.308
2023-05-21,12.308
2023-05-22,12.268
2023-05-23,12.268
2023-05-24,12.268
2023-05-25,12.268
2023-05-26,12.268
2023-05-27,12.268
2023-05-28,12.108
2023-05-29,12.108
2023-05-30,12.108
2023-05-31,12.136
2023-06-01,12.116
2023-06-02,12.116
2023-06-03,12.116
2023-06-04,12.116
2023-06-05,12.076
2023-06-06,12.076
2023-06-07,12.076
2023-06-08,12.076
2023-06-09,12.08
2023-06-10,12.08
2023-06-11,12.08
2023-06-12,12.08
2023-06-13,12.09
2023-06-14,12.09
2023-06-15,12.09
2023-06-16,12.09
2023-06-17,12.09
2023-06-18,12.09
2023-06-19,12.09
2023-06-20,12.09
2023-06-21,12.043
2023-06-22,12.043
2023-06-23,12.043
2023-06-24,12.043
2023-06-25,12.024
2023-06-26,12.024
2023-06-27,12.024
2023-06-28,12.143
2023-06-29,12.143
2023-06-30,12.143
2023-07-01,12.143
2023-07-02,12.143
2023-07-03,12.135
2023-07-04,12.135
2023-07-05,12.066
2023-07-06,12.066
2023-07-07,12.066
2023-07-08,12.066
2023-07-09,12.066
2023-07-10,12.066
2023-07-11,12.215
2023-07-12,12.186
2023-07-13,12.186
2023-07-14,12.186
2023-07-15,12.186
2023-07-16,12.186
2023-07-17,12.186
2023-07-18,12.184
2023-07-19,12.184
2023-07-20,12.098
2023-07-21,11.995
2023-07-22,11.995
2023-07-23,11.995
2023-07-24,11.995
2023-07-25,11.995
2023-07-26,11.995
2023-07-27,11.995
2023-07-28,11.995
2023-07-29,11.995
2023-07-30,11.995
2023-07-31,11.995
2023-08-01,11.995
2023-08-02,11.995
2023-08-03,11.995
2023-08-04,11.997
2023-08-05,11.954
2023-08-06,11.893
2023-08-07,11.944
2023-08-08,11.69
2023-08-09,11.516
2023-08-10,11.516
2023-08-11,11.516
2023-08-12,11.516
2023-08-13,11.516
2023-08-14,11.417
2023-08-15,11.409
2023-08-16,11.409
2023-08-17,11.409
2023-08-18,11.368
2023-08-19,11.368
2023-08-20,11.368
2023-08-21,11.368
2023-08-22,11.368
2023-08-23,11.368
2023-08-24,11.368
2023-08-25,11.368
2023-08-26,11.368
2023-08-27,11.368
2023-08-28,11.368
2023-08-29,11.368
2023-08-30,11.368
2023-08-31,11.368
2023-09-01,11.598
2023-09-02,11.598
2023-09-03,11.598
2023-09-04,11.598
2023-09-05,11.598
2023-09-06,11.598
2023-09-07,11.598
2023-09-08,11.598
2023-09-09,11.598
2023-09-10,11.598
2023-09-11,11.598
2023-09-12,11.598
2023-09-13,11.598
2023-09-14,11.598
2023-09-15,11.598
2023-09-16,11.598
2023-09-17,11.598
2023-09-18,11.714
2023-09-19,11.641
2023-09-20,11.641
2023-09-21,11.641
2023-09-22,11.641
2023-09-23,11.641
2023-09-24,11.598
2023-09-25,11.598
2023-09-26,11.688
2023-09-27,11.688
2023-09-28,11.688
2023-09-29,11.685
2023-09-30,11.685
2023-10-01,11.685
2023-10-02,11.685
2023-10-03,11.557
2023-10-04,11.557
2023-10-05,11.557
2023-10-06,11.557
2023-10-07,11.557
2023-10-08,11.557
2023-10-09,11.565
2023-10-10,11.125
2023-10-11,11.125
2023-10-12,11.096
2023-10-13,11.096
2023-10-14,11.096
2023-10-15,11.096
2023-10-16,11.096
2023-10-17,11.096
2023-10-18,11.089
2023-10-19,11.089
2023-10-20,11.089
2023-10-21,11.089
2023-10-22,11.089
2023-10-23,11.089
2023-10-24,11.089
2023-10-25,11.089
2023-10-26,11.089
2023-10-27,11.089
2023-10-28,11.106
2023-10-29,10.88
2023-10-30,10.903
2023-10-31,10.969
2023-11-01,11.213
2023-11-02,11.224
2023-11-03,11.224
2023-11-04,11.224
2023-11-05,11.224
2023-11-06,11.224
2023-11-07,11.224
2023-11-08,11.224
2023-11-09,11.224
2023-11-10,11.224
2023-11-11,11.224
2023-11-12,11.224
2023-11-13,11.224
2023-11-14,11.224
2023-11-15,11.224
2023-11-16,11.224
2023-11-17,11.224
2023-11-18,11.224
2023-11-19,11.224
2023-11-20,11.224
2023-11-21,11.224
2023-11-22,11.224
2023-11-23,11.224
2023-11-24,11.224
2023-11-25,11.224
2023-11-26,11.224
2023-11-27,11.224
2023-11-28,11.245
2023-11-29,11.245
2023-11-30,11.245
2023-12-01,11.245
2023-12-02,11.245
2023-12-03,11.245
2023-12-04,11.245
2023-12-05,11.245
2023-12-06,11.245
2023-12-07,11.27
2023-12-08,11.274
2023-12-09,11.274
2023-12-10,11.274
2023-12-11,11.274
2023-12-12,11.274
2023-12-13,11.184
2023-12-14,11.184
2023-12-15,11.121
2023-12-16,11.121
2023-12-17,11.121
2023-12-18,11.121
2023-12-19,11.121
2023-12-20,11.121
2023-12-21,11.121
2023-12-22,11.19
2023-12-23,11.19
2023-12-24,11.19
2023-12-25,11.19
2023-12-26,11.19
2023-12-27,11.19
2023-12-28,11.19
2023-12-29,11.19
2023-12-30,11.19
2023-12-31,11.19
2024-01-01,11.19
2024-01-02,11.19
2024-01-03,11.19
2024-01-04,11.19
2024-01-05,11.19
2024-01-06,11.19
2024-01-07,11.19
2024-01-08,10.975
2024-01-09,10.977
2024-01-10,10.975
2024-01-11,10.968
2024-01-12,10.98
2024-01-13,10.98
2024-01-14,10.98
2024-01-15,10.98
2024-01-16,10.945
2024-01-17,10.945
2024-01-18,10.945
2024-01-19,10.945
2024-01-20,10.945
2024-01-21,10.945
2024-01-22,10.945
2024-01-23,10.945
2024-01-24,10.945
2024-01-25,10.945
2024-01-26,10.945
2024-01-27,10.945
2024-01-28,10.945
2024-01-29,10.945
2024-01-30,10.945
2024-01-31,10.945
2024-02-01,10.945
2024-02-02,10.916
2024-02-03,10.916
2024-02-04,10.375
2024-02-05,10.166
2024-02-06,10.155
2024-02-07,10.055
2024-02-08,10.055
2024-02-09,10.055
2024-02-10,10.055
2024-02-11,10.055
2024-02-12,10.055
2024-02-13,10.035
2024-02-14,10.035
2024-02-15,10.035
2024-02-16,10.035
2024-02-17,10.035
2024-02-18,10.035
2024-02-19,10.035
2024-02-20,10.023
2024-02-21,10.023
2024-02-22,10.023
2024-02-23,10.023
2024-02-24,10.023
2024-02-25,10.023
2024-02-26,10.023
2024-02-27,10.023
2024-02-28,10.003
2024-02-29,10.001
2024-03-01,10.001
2024-03-02,10.001
2024-03-03,10.001
2024-03-04,10.001
2024-03-05,9.89
2024-03-06,9.89
2024-03-07,9.912
2024-03-08,9.912
2024-03-09,9.912
2024-03-10,9.912
2024-03-11,9.912
2024-03-12,9.912
2024-03-13,9.912
2024-03-14,9.912
2024-03-15,9.912
2024-03-16,9.912
2024-03-17,9.912
2024-03-18,9.912
2024-03-19,9.912
2024-03-20,9.912
2024-03-21,9.912
2024-03-22,9.902
2024-03-23,9.902
2024-03-24,9.902
2024-03-25,9.93
2024-03-26,9.93
2024-03-27,9.908
2024-03-28,9.908
2024-03-29,9.908
2024-03-30,9.908
2024-03-31,9.908
2024-04-01,9.865
2024-04-02,9.865
2024-04-03,9.865
2024-04-04,9.872
2024-04-05,9.872
2024-04-06,9.872
2024-04-07,9.869
2024-04-08,9.849
2024-04-09,9.85
2024-04-10,9.85
2024-04-11,9.85
2024-04-12,9.85
2024-04-13,9.85
2024-04-14,9.85
2024-04-15,9.85
2024-04-16,9.85
2024-04-17,9.85
2024-04-18,9.85
2024-04-19,9.85
2024-04-20,9.85
2024-04-21,9.85
2024-04-22,9.843
2024-04-23,9.843
2024-04-24,9.843
2024-04-25,9.843
2024-04-26,9.825
2024-04-27,9.814
2024-04-28,9.832
2024-04-29,9.809
2024-04-30,9.802
2024-05-01,9.803
