,RIO AU Equity,RIO AU Equity,RIO AU Equity,RIO AU Equity,RIO AU Equity
2013-04-23,28.065,28.1258,27.2646,27.3355,3284893.0
2013-04-24,27.5584,27.908,27.5584,27.7002,6202618.0
2013-04-25,27.5584,27.908,27.5584,27.7002,6202618.0
2013-04-26,28.7489,28.7995,28.2575,28.2676,2569835.0
2013-04-27,28.7489,28.7995,28.2575,28.2676,2569835.0
2013-04-28,28.7489,28.7995,28.2575,28.2676,2569835.0
2013-04-29,28.0853,28.1359,27.8928,28.0447,1273716.0
2013-04-30,28.1866,28.2676,27.8624,28.2676,1853894.0
2013-05-01,28.0245,28.1106,27.6901,27.8776,1449872.0
2013-05-02,27.6597,27.8573,27.2696,27.3102,2021125.0
2013-05-03,27.7104,27.7965,27.3608,27.604,1899078.0
2013-05-04,27.7104,27.7965,27.3608,27.604,1899078.0
2013-05-05,27.7104,27.7965,27.3608,27.604,1899078.0
2013-05-06,28.3892,28.7337,28.3841,28.4703,2155871.0
2013-05-07,28.759,29.2656,28.602,29.0731,2598017.0
2013-05-08,29.3568,29.8887,29.2808,29.8381,4130767.0
2013-05-09,29.9799,30.0002,29.2453,29.4834,3044985.0
2013-05-10,29.6557,29.8938,29.3315,29.6101,3774504.0
2013-05-11,29.6557,29.8938,29.3315,29.6101,3774504.0
2013-05-12,29.6557,29.8938,29.3315,29.6101,3774504.0
2013-05-13,29.5037,29.5341,28.9819,29.1744,2232715.0
2013-05-14,28.9262,29.2301,28.9262,29.1542,1925317.0
2013-05-15,28.8755,28.8755,27.8776,28.2524,4108802.0
2013-05-16,28.065,28.1157,27.5989,27.7002,3956924.0
2013-05-17,27.9637,28.1258,27.7104,28.0093,3210532.0
2013-05-18,27.9637,28.1258,27.7104,28.0093,3210532.0
2013-05-19,27.9637,28.1258,27.7104,28.0093,3210532.0
2013-05-20,28.1967,28.3892,27.9383,28.0751,2673292.0
2013-05-21,28.065,28.1714,27.7002,28.0143,2871632.0
2013-05-22,28.5463,28.7185,28.3993,28.5209,3334034.0
2013-05-23,28.4449,28.5716,27.837,27.913,4592559.0
2013-05-24,27.913,28.1663,27.4368,27.6141,2466707.0
2013-05-25,27.913,28.1663,27.4368,27.6141,2466707.0
2013-05-26,27.913,28.1663,27.4368,27.6141,2466707.0
2013-05-27,27.371,27.5533,26.8796,26.9049,2965201.0
2013-05-28,27.1025,27.2139,26.6516,26.7884,3391501.0
2013-05-29,27.2342,27.7965,27.1177,27.7104,3030459.0
2013-05-30,27.3051,27.3507,26.915,27.3355,3115061.0
2013-05-31,27.8624,28.293,27.8472,27.9535,7003697.0
2013-06-01,27.8624,28.293,27.8472,27.9535,7003697.0
2013-06-02,27.8624,28.293,27.8472,27.9535,7003697.0
2013-06-03,27.7864,27.7864,27.1835,27.2545,2887587.0
2013-06-04,27.6648,27.9738,27.5381,27.9282,3177217.0
2013-06-05,27.9738,28.0042,27.376,27.5381,2686870.0
2013-06-06,27.5077,27.5356,27.1835,27.3912,2904884.0
2013-06-07,27.1531,27.3152,26.7479,26.9505,3082042.0
2013-06-08,27.1531,27.3152,26.7479,26.9505,3082042.0
2013-06-09,27.1531,27.3152,26.7479,26.9505,3082042.0
2013-06-10,27.1531,27.3152,26.7479,26.9505,3082042.0
2013-06-11,27.2545,27.3254,26.606,26.8492,3502735.0
2013-06-12,26.7479,26.9302,26.3831,26.7631,2838908.0
2013-06-13,26.4996,26.5554,26.0741,26.1248,3310039.0
2013-06-14,26.9708,27.371,26.7681,27.3456,3564528.0
2013-06-15,26.9708,27.371,26.7681,27.3456,3564528.0
2013-06-16,26.9708,27.371,26.7681,27.3456,3564528.0
2013-06-17,26.9302,27.2494,26.7225,27.1785,2153200.0
2013-06-18,27.2545,27.4267,26.8517,27.1278,2624221.0
2013-06-19,27.5584,27.7813,27.3862,27.5483,2290193.0
2013-06-20,27.1025,27.2494,26.3831,26.6465,4290457.0
2013-06-21,26.3933,26.6972,26.2058,26.6769,4396062.0
2013-06-22,26.3933,26.6972,26.2058,26.6769,4396062.0
2013-06-23,26.3933,26.6972,26.2058,26.6769,4396062.0
2013-06-24,26.4946,26.6187,26.0893,26.1096,2931404.0
2013-06-25,25.8816,25.9829,25.2332,25.451,3883233.0
2013-06-26,25.9323,26.297,25.9247,26.2919,3854039.0
2013-06-27,26.0032,26.2565,25.8157,26.2362,3211526.0
2013-06-28,26.3933,26.7175,26.0994,26.53,8215746.0
2013-06-29,26.3933,26.7175,26.0994,26.53,8215746.0
2013-06-30,26.3933,26.7175,26.0994,26.53,8215746.0
2013-07-01,26.5351,26.6162,25.9778,26.2058,2119524.0
2013-07-02,26.7479,26.8846,26.5655,26.8846,2958417.0
2013-07-03,26.4946,26.5098,25.912,26.0893,3258709.0
2013-07-04,26.2159,26.492,26.2058,26.4287,1514114.0
2013-07-05,26.8998,27.0417,26.449,26.6972,1937944.0
2013-07-06,26.8998,27.0417,26.449,26.6972,1937944.0
2013-07-07,26.8998,27.0417,26.449,26.6972,1937944.0
2013-07-08,26.3426,26.4591,25.9272,26.1602,1580318.0
2013-07-09,26.3629,26.6212,26.1653,26.3629,1669922.0
2013-07-10,26.6871,27.0518,26.3983,26.5402,2306121.0
2013-07-11,27.0012,27.5685,26.8796,27.5179,2545612.0
2013-07-12,27.9231,28.217,27.7306,27.7306,2730205.0
2013-07-13,27.9231,28.217,27.7306,27.7306,2730205.0
2013-07-14,27.9231,28.217,27.7306,27.7306,2730205.0
2013-07-15,27.8522,28.1157,27.4672,27.7458,1839251.0
2013-07-16,27.7104,28.2271,27.5787,28.1258,1915626.0
2013-07-17,28.5564,28.9009,28.3411,28.4449,3061332.0
2013-07-18,28.8097,28.8654,28.5868,28.7236,2724152.0
2013-07-19,28.9262,28.9515,28.065,28.4855,3458723.0
2013-07-20,28.9262,28.9515,28.065,28.4855,3458723.0
2013-07-21,28.9262,28.9515,28.065,28.4855,3458723.0
2013-07-22,28.6222,28.754,28.3689,28.6476,1960129.0
2013-07-23,28.7033,28.8705,28.4196,28.754,2369108.0
2013-07-24,29.1998,29.3771,29.0883,29.22,3583300.0
2013-07-25,28.9769,29.1339,28.7843,29.1288,3057941.0
2013-07-26,28.8755,29.139,28.797,28.9971,4896476.0
2013-07-27,28.8755,29.139,28.797,28.9971,4896476.0
2013-07-28,28.8755,29.139,28.797,28.9971,4896476.0
2013-07-29,28.9718,29.3011,28.9009,28.9313,1409146.0
2013-07-30,29.0022,29.3315,28.7894,29.2352,2280005.0
2013-07-31,29.1795,29.3061,29.0528,29.1339,1629114.0
2013-08-01,29.3061,29.3821,28.9769,29.3517,2113896.0
2013-08-02,29.7621,30.0458,29.7114,30.0458,2523897.0
2013-08-03,29.7621,30.0458,29.7114,30.0458,2523897.0
2013-08-04,29.7621,30.0458,29.7114,30.0458,2523897.0
2013-08-05,30.294,30.3852,30.0407,30.2028,1594898.0
2013-08-06,30.294,30.3497,30.0913,30.3244,1824005.0
2013-08-07,29.8887,29.99,29.6354,29.6861,2121900.0
2013-08-08,29.7874,30.3142,29.7114,30.1319,1939044.0
2013-08-09,30.6891,30.8918,30.451,30.5219,2808779.0
2013-08-10,30.6891,30.8918,30.451,30.5219,2808779.0
2013-08-11,30.6891,30.8918,30.451,30.5219,2808779.0
2013-08-12,31.2058,31.5301,31.2058,31.3224,4238522.0
2013-08-13,31.4591,31.7935,31.4591,31.7226,3158389.0
2013-08-14,31.882,32.2625,31.6814,31.846,6359256.0
2013-08-15,31.882,31.9462,31.522,31.5734,2847248.0
2013-08-16,31.1106,31.2597,30.7969,30.8946,3384844.0
2013-08-17,31.1106,31.2597,30.7969,30.8946,3384844.0
2013-08-18,31.1106,31.2597,30.7969,30.8946,3384844.0
2013-08-19,30.8946,31.1055,30.5501,30.9255,1745037.0
2013-08-20,30.4318,30.7815,30.3907,30.6015,1557251.0
2013-08-21,30.6067,30.8432,30.4473,30.6478,1998115.0
2013-08-22,29.9485,30.5861,29.8611,30.3598,2538443.0
2013-08-23,30.8535,30.9306,30.6787,30.8175,1761314.0
2013-08-24,30.8535,30.9306,30.6787,30.8175,1761314.0
2013-08-25,30.8535,30.9306,30.6787,30.8175,1761314.0
2013-08-26,30.8741,31.0489,30.6735,30.7558,1841789.0
2013-08-27,30.6735,30.8381,30.473,30.7198,1161813.0
2013-08-28,29.9279,30.3393,29.8405,29.9073,2491754.0
2013-08-29,29.9793,30.257,29.9536,29.9536,2046228.0
2013-08-30,29.6245,29.9793,29.5268,29.9793,4058092.0
2013-08-31,29.6245,29.9793,29.5268,29.9793,4058092.0
2013-09-01,29.6245,29.9793,29.5268,29.9793,4058092.0
2013-09-02,30.4164,30.7095,30.2364,30.4524,1755753.0
2013-09-03,30.7764,31.4089,30.7147,31.3934,2818110.0
2013-09-04,31.3677,31.702,31.1106,31.6506,2918354.0
2013-09-05,31.6506,31.6608,31.1826,31.4654,2310231.0
2013-09-06,31.3626,31.414,31.1106,31.414,1573332.0
2013-09-07,31.3626,31.414,31.1106,31.414,1573332.0
2013-09-08,31.3626,31.414,31.1106,31.414,1573332.0
2013-09-09,31.6763,31.8562,31.4551,31.8562,1992627.0
2013-09-10,31.9591,32.3653,31.9591,32.3345,2063792.0
2013-09-11,32.6533,33.039,32.6533,32.9875,3043952.0
2013-09-12,33.0132,33.2241,32.9875,33.0132,3030010.0
2013-09-13,32.643,32.643,32.3962,32.4373,2153231.0
2013-09-14,32.643,32.643,32.3962,32.4373,2153231.0
2013-09-15,32.643,32.643,32.3962,32.4373,2153231.0
2013-09-16,32.8796,32.9413,32.6019,32.6019,1619242.0
2013-09-17,32.499,32.5504,32.2728,32.2728,1543038.0
2013-09-18,32.0876,32.2933,31.558,31.7277,3539226.0
2013-09-19,32.9053,32.9053,32.5607,32.7201,3793114.0
2013-09-20,32.2676,32.3499,32.2008,32.3499,1697615.0
2013-09-21,32.2676,32.3499,32.2008,32.3499,1697615.0
2013-09-22,32.2676,32.3499,32.2008,32.3499,1697615.0
2013-09-23,31.8048,32.2625,31.738,32.1751,1652364.0
2013-09-24,31.8048,31.9951,31.7791,31.9334,1464717.0
2013-09-25,31.8048,32.2162,31.8048,32.0928,1743476.0
2013-09-26,32.2933,32.6739,32.2676,32.5967,2078148.0
2013-09-27,32.8693,32.9001,32.4425,32.5453,6042186.0
2013-09-28,32.8693,32.9001,32.4425,32.5453,6042186.0
2013-09-29,32.8693,32.9001,32.4425,32.5453,6042186.0
2013-09-30,32.1391,32.1699,31.7483,31.7483,1998249.0
2013-10-01,31.522,31.7585,31.4037,31.4037,1854163.0
2013-10-02,31.3163,31.4963,30.9204,31.0026,3180757.0
2013-10-03,31.2957,31.45,31.1415,31.2546,1863876.0
2013-10-04,30.9255,31.2495,30.8021,31.0952,1449415.0
2013-10-05,30.9255,31.2495,30.8021,31.0952,1449415.0
2013-10-06,30.9255,31.2495,30.8021,31.0952,1449415.0
2013-10-07,31.1106,31.2083,30.6375,30.8535,1092555.0
2013-10-08,30.7609,31.0541,30.7095,30.9821,1680928.0
2013-10-09,30.7249,31.0232,30.5861,30.9563,1591855.0
2013-10-10,30.7507,30.9615,30.6992,30.9615,1821318.0
2013-10-11,31.3626,31.702,31.342,31.666,2058381.0
2013-10-12,31.3626,31.702,31.342,31.666,2058381.0
2013-10-13,31.3626,31.702,31.342,31.666,2058381.0
2013-10-14,31.558,31.7688,31.3677,31.702,1197231.0
2013-10-15,32.2419,32.5196,32.1545,32.499,2695534.0
2013-10-16,32.6584,33.0647,32.6533,32.967,3283822.0
2013-10-17,33.039,33.0492,32.5093,32.7613,1453471.0
2013-10-18,32.7818,32.8538,32.5299,32.6276,2187149.0
2013-10-19,32.7818,32.8538,32.5299,32.6276,2187149.0
2013-10-20,32.7818,32.8538,32.5299,32.6276,2187149.0
2013-10-21,32.8333,32.9104,32.7561,32.7818,1748077.0
2013-10-22,32.8898,33.0338,32.8538,32.895,2422486.0
2013-10-23,33.1984,33.3064,32.5916,32.7304,3290875.0
2013-10-24,32.715,32.9618,32.5967,32.8333,1951711.0
2013-10-25,33.0852,33.1161,32.7407,32.7921,3923762.0
2013-10-26,33.0852,33.1161,32.7407,32.7921,3923762.0
2013-10-27,33.0852,33.1161,32.7407,32.7921,3923762.0
2013-10-28,33.1367,33.2395,33.0698,33.1058,2117045.0
2013-10-29,32.7407,32.7767,32.4116,32.607,2016496.0
2013-10-30,32.6944,32.7818,32.4219,32.6224,1125933.0
2013-10-31,32.5247,33.0287,32.4527,32.9053,1689951.0
2013-11-01,32.6019,32.7716,32.4939,32.6739,1313552.0
2013-11-02,32.6019,32.7716,32.4939,32.6739,1313552.0
2013-11-03,32.6019,32.7716,32.4939,32.6739,1313552.0
2013-11-04,32.9361,33.0081,32.6996,32.7664,1147131.0
2013-11-05,33.3372,33.4349,33.1675,33.2704,2078638.0
2013-11-06,33.4761,33.8,33.3835,33.7332,2754168.0
2013-11-07,33.7897,33.872,33.4401,33.6715,2010902.0
2013-11-08,33.2395,33.5532,33.1675,33.5532,1775800.0
2013-11-09,33.2395,33.5532,33.1675,33.5532,1775800.0
2013-11-10,33.2395,33.5532,33.1675,33.5532,1775800.0
2013-11-11,33.836,33.9029,33.3578,33.4606,997466.0
2013-11-12,33.4349,33.512,33.2241,33.2704,1729759.0
2013-11-13,33.3166,33.4246,33.0801,33.2344,1812752.0
2013-11-14,33.2344,33.5583,33.2344,33.4915,1854066.0
2013-11-15,33.4503,33.7229,33.2858,33.6869,1735223.0
2013-11-16,33.4503,33.7229,33.2858,33.6869,1735223.0
2013-11-17,33.4503,33.7229,33.2858,33.6869,1735223.0
2013-11-18,33.836,33.872,33.4966,33.7589,1006066.0
2013-11-19,33.4349,33.5583,33.2909,33.5069,1195403.0
2013-11-20,33.3526,33.4555,33.1675,33.2858,1283415.0
2013-11-21,33.4246,33.6457,33.2652,33.3321,1730554.0
2013-11-22,33.5532,33.6612,33.4349,33.5686,1127280.0
2013-11-23,33.5532,33.6612,33.4349,33.5686,1127280.0
2013-11-24,33.5532,33.6612,33.4349,33.5686,1127280.0
2013-11-25,33.5532,33.7383,33.4555,33.6303,977971.0
2013-11-26,33.2447,33.548,33.2447,33.4452,1764078.0
2013-11-27,33.1212,33.1829,32.8693,33.0647,1850891.0
2013-11-28,33.2961,33.4246,33.1212,33.1264,2019687.0
2013-11-29,33.9697,34.1343,33.8669,33.9697,6622832.0
2013-11-30,33.9697,34.1343,33.8669,33.9697,6622832.0
2013-12-01,33.9697,34.1343,33.8669,33.9697,6622832.0
2013-12-02,34.196,34.2834,33.6149,33.8617,1603024.0
2013-12-03,33.9389,34.1445,33.4812,33.6766,1635656.0
2013-12-04,33.6252,34.2422,33.5172,34.088,2205595.0
2013-12-05,34.4531,34.5302,33.872,33.9389,2610168.0
2013-12-06,34.0931,34.2937,33.7589,34.1497,1749858.0
2013-12-07,34.0931,34.2937,33.7589,34.1497,1749858.0
2013-12-08,34.0931,34.2937,33.7589,34.1497,1749858.0
2013-12-09,34.4479,34.4788,34.0417,34.2114,2290649.0
2013-12-10,34.2782,34.3708,33.8874,34.0263,2324532.0
2013-12-11,33.7692,33.9697,33.4298,33.8206,1864844.0
2013-12-12,33.6817,33.6972,33.0184,33.4966,2863577.0
2013-12-13,33.7332,33.764,33.2344,33.4709,2414363.0
2013-12-14,33.7332,33.764,33.2344,33.4709,2414363.0
2013-12-15,33.7332,33.764,33.2344,33.4709,2414363.0
2013-12-16,33.2138,33.3783,33.0338,33.3783,1161592.0
2013-12-17,33.6817,33.8052,33.4401,33.5789,1772637.0
2013-12-18,33.9543,34.088,33.5018,33.5943,3494523.0
2013-12-19,34.1805,34.2474,33.9543,34.2114,3250682.0
2013-12-20,34.1754,34.3194,33.9131,34.3194,7578798.0
2013-12-21,34.1754,34.3194,33.9131,34.3194,7578798.0
2013-12-22,34.1754,34.3194,33.9131,34.3194,7578798.0
2013-12-23,34.5302,34.6331,34.1163,34.4017,2297784.0
2013-12-24,34.4531,34.4531,34.2217,34.3708,782575.0
2013-12-25,34.4531,34.4531,34.2217,34.3708,782575.0
2013-12-26,34.4531,34.4531,34.2217,34.3708,782575.0
2013-12-27,34.8028,34.8336,34.5611,34.6382,913072.0
2013-12-28,34.8028,34.8336,34.5611,34.6382,913072.0
2013-12-29,34.8028,34.8336,34.5611,34.6382,913072.0
2013-12-30,34.9673,35.0496,34.8542,34.9673,1169896.0
2013-12-31,34.993,35.0702,34.8439,35.0599,1064595.0
2014-01-01,34.993,35.0702,34.8439,35.0599,1064595.0
2014-01-02,35.2244,35.4455,35.2244,35.3324,939111.0
2014-01-03,34.921,35.1936,34.8953,35.1524,1024248.0
2014-01-04,34.921,35.1936,34.8953,35.1524,1024248.0
2014-01-05,34.921,35.1936,34.8953,35.1524,1024248.0
2014-01-06,34.9365,35.1061,34.6691,34.8387,1467306.0
2014-01-07,34.3605,34.3759,33.9131,33.9389,3145216.0
2014-01-08,33.7332,33.8309,33.512,33.6046,2586804.0
2014-01-09,33.7023,33.7023,33.4683,33.5789,1627684.0
2014-01-10,33.1572,33.1572,32.6327,32.7304,2764284.0
2014-01-11,33.1572,33.1572,32.6327,32.7304,2764284.0
2014-01-12,33.1572,33.1572,32.6327,32.7304,2764284.0
2014-01-13,32.9258,33.0595,32.6584,32.6584,1626502.0
2014-01-14,32.499,32.6482,32.3396,32.5762,2182755.0
2014-01-15,33.0338,33.1675,32.8693,33.0338,1661669.0
2014-01-16,33.8103,33.8617,33.5789,33.7229,2696461.0
2014-01-17,34.4274,34.4994,33.8412,34.1034,3357704.0
2014-01-18,34.4274,34.4994,33.8412,34.1034,3357704.0
2014-01-19,34.4274,34.4994,33.8412,34.1034,3357704.0
2014-01-20,34.3914,34.4068,34.0777,34.1908,1797260.0
2014-01-21,33.836,34.0314,33.656,33.836,3221140.0
2014-01-22,33.2704,33.5738,33.1675,33.5738,2252419.0
2014-01-23,33.6715,33.9029,33.1418,33.2549,2940401.0
2014-01-24,33.3938,33.7614,33.3475,33.5069,2164540.0
2014-01-25,33.3938,33.7614,33.3475,33.5069,2164540.0
2014-01-26,33.3938,33.7614,33.3475,33.5069,2164540.0
2014-01-27,33.3938,33.7614,33.3475,33.5069,2164540.0
2014-01-28,32.7253,33.3629,32.7073,33.0698,2480514.0
2014-01-29,33.6715,33.836,33.5069,33.836,1899047.0
2014-01-30,33.4246,33.836,33.4246,33.836,2771043.0
2014-01-31,33.6817,33.8206,33.5429,33.7537,4288296.0
2014-02-01,33.6817,33.8206,33.5429,33.7537,4288296.0
2014-02-02,33.6817,33.8206,33.5429,33.7537,4288296.0
2014-02-03,33.5789,33.7692,33.4761,33.5995,1580061.0
2014-02-04,33.1778,33.1829,32.949,32.967,2984039.0
2014-02-05,33.1932,33.2858,32.9258,33.2138,1923783.0
2014-02-06,33.4812,33.872,33.4555,33.7589,2302822.0
2014-02-07,33.9131,34.1034,33.7846,33.9183,1747654.0
2014-02-08,33.9131,34.1034,33.7846,33.9183,1747654.0
2014-02-09,33.9131,34.1034,33.7846,33.9183,1747654.0
2014-02-10,34.3451,34.4968,34.2577,34.4634,2044810.0
2014-02-11,34.0777,34.3708,34.0417,34.268,1472283.0
2014-02-12,34.6845,35.0676,34.6073,35.0187,3191619.0
2014-02-13,35.2244,35.4815,34.7925,34.8799,1784078.0
2014-02-14,35.4044,35.4198,34.6176,34.9159,3519833.0
2014-02-15,35.4044,35.4198,34.6176,34.9159,3519833.0
2014-02-16,35.4044,35.4198,34.6176,34.9159,3519833.0
2014-02-17,35.3273,35.7746,35.3016,35.7592,3427486.0
2014-02-18,35.9958,36.4688,35.8929,36.4483,4178794.0
2014-02-19,36.5305,36.6642,35.9546,36.0986,3000028.0
2014-02-20,36.0935,36.4328,35.6975,35.7849,3786390.0
2014-02-21,36.0935,36.2374,35.97,36.114,1902475.0
2014-02-22,36.0935,36.2374,35.97,36.114,1902475.0
2014-02-23,36.0935,36.2374,35.97,36.114,1902475.0
2014-02-24,36.3403,36.4688,35.6769,35.7644,2154522.0
2014-02-25,35.5844,35.5844,35.1781,35.2861,4787863.0
2014-02-26,34.7153,34.7616,34.4119,34.4377,5797883.0
2014-02-27,34.4017,34.5354,34.2165,34.2474,3513423.0
2014-02-28,34.8645,34.921,34.3554,34.3708,6978739.0
2014-03-01,34.8645,34.921,34.3554,34.3708,6978739.0
2014-03-02,34.8645,34.921,34.3554,34.3708,6978739.0
2014-03-03,34.196,34.2371,33.7486,33.8309,3015469.0
2014-03-04,33.836,34.1343,33.7434,33.8514,2476675.0
2014-03-05,34.3341,34.3602,33.8365,33.9464,4019339.0
2014-03-06,33.6374,34.025,33.5274,33.826,2221876.0
2014-03-07,33.915,34.266,33.8888,34.0145,1982584.0
2014-03-08,33.915,34.266,33.8888,34.0145,1982584.0
2014-03-09,33.915,34.266,33.8888,34.0145,1982584.0
2014-03-10,32.8151,32.8413,32.0084,32.0556,5110950.0
2014-03-11,31.9508,32.5532,31.8199,32.0661,4721461.0
2014-03-12,32.0556,32.1865,31.7649,32.1551,2505758.0
2014-03-13,32.5218,33.1084,32.5218,33.0351,3629642.0
2014-03-14,32.0608,32.5898,32.0294,32.2127,3445770.0
2014-03-15,32.0608,32.5898,32.0294,32.2127,3445770.0
2014-03-16,32.0608,32.5898,32.0294,32.2127,3445770.0
2014-03-17,32.3908,32.527,31.998,32.0975,2025108.0
2014-03-18,32.3699,32.6318,32.3489,32.396,2008243.0
2014-03-19,32.5741,32.5741,32.0975,32.1394,2919656.0
2014-03-20,31.867,31.9508,31.6942,31.8461,2872606.0
2014-03-21,32.1603,32.2389,31.9665,32.1446,1366614.0
2014-03-22,32.1603,32.2389,31.9665,32.1446,1366614.0
2014-03-23,32.1603,32.2389,31.9665,32.1446,1366614.0
2014-03-24,31.998,32.4327,31.9665,32.2127,2122122.0
2014-03-25,32.2022,32.726,32.0032,32.6737,2810302.0
2014-03-26,33.3284,33.4174,33.1712,33.3493,4157164.0
2014-03-27,32.8884,33.0927,32.7575,33.0927,2525734.0
2014-03-28,33.0036,33.1922,32.8727,33.1241,5381508.0
2014-03-29,33.0036,33.1922,32.8727,33.1241,5381508.0
2014-03-30,33.0036,33.1922,32.8727,33.1241,5381508.0
2014-03-31,33.3912,33.4436,33.1922,33.2865,1685962.0
2014-04-01,33.6217,33.6217,33.2551,33.4436,2210670.0
2014-04-02,33.7317,33.7579,33.5588,33.5746,1721981.0
2014-04-03,33.7317,33.7736,33.3493,33.3546,1777804.0
2014-04-04,33.2865,33.4384,33.1293,33.3755,1492928.0
2014-04-05,33.2865,33.4384,33.1293,33.3755,1492928.0
2014-04-06,33.2865,33.4384,33.1293,33.3755,1492928.0
2014-04-07,33.2079,33.6479,33.2079,33.496,1267148.0
2014-04-08,33.2603,33.9936,33.2603,33.7841,2188559.0
2014-04-09,34.0983,34.2502,34.025,34.1193,3110600.0
2014-04-10,34.2293,34.3864,33.936,34.0198,2862483.0
2014-04-11,33.5798,33.7212,33.5222,33.5798,2207277.0
2014-04-12,33.5798,33.7212,33.5222,33.5798,2207277.0
2014-04-13,33.5798,33.7212,33.5222,33.5798,2207277.0
2014-04-14,33.3755,33.4593,33.077,33.1346,2178870.0
2014-04-15,33.5379,33.5746,33.1346,33.1817,2237079.0
2014-04-16,33.077,33.365,32.9251,33.1922,1513364.0
2014-04-17,33.1084,33.3493,33.0403,33.1922,1396593.0
2014-04-18,33.1084,33.3493,33.0403,33.1922,1396593.0
2014-04-19,33.1084,33.3493,33.0403,33.1922,1396593.0
2014-04-20,33.1084,33.3493,33.0403,33.1922,1396593.0
2014-04-21,33.1084,33.3493,33.0403,33.1922,1396593.0
2014-04-22,32.8989,33.0429,32.7889,32.8622,1941913.0
2014-04-23,32.9827,33.0246,32.7575,32.8884,1699466.0
2014-04-24,32.9984,33.0246,32.8936,32.9879,3785124.0
2014-04-25,32.9984,33.0246,32.8936,32.9879,3785124.0
2014-04-26,32.9984,33.0246,32.8936,32.9879,3785124.0
2014-04-27,32.9984,33.0246,32.8936,32.9879,3785124.0
2014-04-28,32.8936,32.9355,32.3751,32.506,2207835.0
2014-04-29,32.1918,32.2756,31.8094,32.108,3062997.0
2014-04-30,32.3489,32.4222,32.1289,32.3175,1865342.0
2014-05-01,32.2651,32.2861,31.7204,31.8408,2251297.0
2014-05-02,31.9508,31.9875,31.7047,31.9404,1195460.0
2014-05-03,31.9508,31.9875,31.7047,31.9404,1195460.0
2014-05-04,31.9508,31.9875,31.7047,31.9404,1195460.0
2014-05-05,32.3175,32.4118,32.108,32.2913,1956529.0
2014-05-06,32.2913,32.3856,32.0189,32.2127,1177338.0
2014-05-07,31.9665,31.9875,31.6366,31.7413,2165889.0
2014-05-08,32.1603,32.3122,31.8985,32.1918,2494172.0
2014-05-09,32.0504,32.0504,31.8304,31.9246,1281013.0
2014-05-10,32.0504,32.0504,31.8304,31.9246,1281013.0
2014-05-11,32.0504,32.0504,31.8304,31.9246,1281013.0
2014-05-12,31.9404,32.0504,31.558,31.9508,1463586.0
2014-05-13,32.7994,32.9827,32.7941,32.9198,3227321.0
2014-05-14,32.8936,32.8936,32.5925,32.8832,1154566.0
2014-05-15,32.8832,32.9198,32.6737,32.8989,1169811.0
2014-05-16,32.8936,32.9879,32.3489,32.4484,2100765.0
2014-05-17,32.8936,32.9879,32.3489,32.4484,2100765.0
2014-05-18,32.8936,32.9879,32.3489,32.4484,2100765.0
2014-05-19,32.0556,32.0556,31.4794,31.4794,4533292.0
2014-05-20,31.5318,31.7151,31.1756,31.4532,2877213.0
2014-05-21,30.9556,31.1128,30.7828,31.1128,3603109.0
2014-05-22,31.427,32.0556,31.2699,31.9299,3132200.0
2014-05-23,31.9299,32.0032,31.6366,31.7099,1846839.0
2014-05-24,31.9299,32.0032,31.6366,31.7099,1846839.0
2014-05-25,31.9299,32.0032,31.6366,31.7099,1846839.0
2014-05-26,31.8356,32.0032,31.6575,31.9246,1409065.0
2014-05-27,32.0032,32.2546,32.0032,32.0608,1249027.0
2014-05-28,32.0608,32.2861,31.8932,32.1603,2436001.0
2014-05-29,31.4794,31.6418,31.3747,31.4637,2656008.0
2014-05-30,31.4323,31.4323,30.9818,31.0604,6036176.0
2014-05-31,31.4323,31.4323,30.9818,31.0604,6036176.0
2014-06-01,31.4323,31.4323,30.9818,31.0604,6036176.0
2014-06-02,30.5419,31.1285,30.4161,31.0237,3187531.0
2014-06-03,31.2385,31.5737,31.1913,31.2437,3875640.0
2014-06-04,31.1913,31.2961,31.0866,31.1337,1962758.0
2014-06-05,31.3118,31.4035,31.1128,31.2437,1507798.0
2014-06-06,31.1652,31.3066,30.9975,31.1128,1385931.0
2014-06-07,31.1652,31.3066,30.9975,31.1128,1385931.0
2014-06-08,31.1652,31.3066,30.9975,31.1128,1385931.0
2014-06-09,31.1652,31.3066,30.9975,31.1128,1385931.0
2014-06-10,31.4585,31.4847,31.1285,31.2385,1051994.0
2014-06-11,31.1128,31.1652,30.9295,31.1128,1303467.0
2014-06-12,30.9033,31.029,30.7566,30.7566,1763812.0
2014-06-13,30.2642,30.2695,29.8871,30.17,4025737.0
2014-06-14,30.2642,30.2695,29.8871,30.17,4025737.0
2014-06-15,30.2642,30.2695,29.8871,30.17,4025737.0
2014-06-16,30.0652,30.4476,29.9709,30.39,1691945.0
2014-06-17,30.1176,30.2433,30.0128,30.0914,1673696.0
2014-06-18,30.3376,30.479,30.2328,30.3271,1938833.0
2014-06-19,30.788,31.4166,30.7566,31.029,3189297.0
2014-06-20,30.9033,31.1652,30.6152,30.6466,1624654.0
2014-06-21,30.9033,31.1652,30.6152,30.6466,1624654.0
2014-06-22,30.9033,31.1652,30.6152,30.6466,1624654.0
2014-06-23,31.0185,31.5842,30.9504,31.427,3468692.0
2014-06-24,31.4532,31.4951,31.0735,31.1809,1352511.0
