,DISH US Equity
2023-06-23,23.333
2023-06-24,23.333
2023-06-25,23.333
2023-06-26,23.333
2023-06-27,24.69
2023-06-28,25.581
2023-06-29,25.93
2023-06-30,25.543
2023-07-01,25.543
2023-07-02,25.543
2023-07-03,26.24
2023-07-04,26.24
2023-07-05,26.202
2023-07-06,26.395
2023-07-07,28.217
2023-07-08,28.217
2023-07-09,28.217
2023-07-10,30.917
2023-07-11,31.116
2023-07-12,31.03
2023-07-13,39.121
2023-07-14,36.319
2023-07-15,36.319
2023-07-16,36.319
2023-07-17,35.549
2023-07-18,36.978
2023-07-19,38.791
2023-07-20,39.835
2023-07-21,40.879
2023-07-22,40.879
2023-07-23,40.879
2023-07-24,42.637
2023-07-25,42.418
2023-07-26,39.89
2023-07-27,38.564
2023-07-28,43.039
2023-07-29,43.039
2023-07-30,43.039
2023-07-31,43.812
2023-08-01,42.873
2023-08-02,40.939
2023-08-03,41.713
2023-08-04,41.934
2023-08-05,41.934
2023-08-06,41.934
2023-08-07,42.21
2023-08-08,111.6
2023-08-09,79.519
2023-08-10,78.462
2023-08-11,77.5
2023-08-12,77.5
2023-08-13,77.5
2023-08-14,100.0
2023-08-15,103.562
2023-08-16,97.397
2023-08-17,94.795
2023-08-18,91.644
2023-08-19,91.644
2023-08-20,91.644
2023-08-21,87.671
2023-08-22,22.289
2023-08-23,22.289
2023-08-24,21.937
2023-08-25,21.127
2023-08-26,21.127
2023-08-27,21.127
2023-08-28,21.268
2023-08-29,21.514
2023-08-30,21.162
2023-08-31,18.692
2023-09-01,19.933
2023-09-02,19.933
2023-09-03,19.933
2023-09-04,19.933
2023-09-05,20.435
2023-09-06,20.769
2023-09-07,20.1
2023-09-08,21.07
2023-09-09,21.07
2023-09-10,21.07
2023-09-11,20.535
2023-09-12,20.502
2023-09-13,20.936
2023-09-14,18.892
2023-09-15,18.116
2023-09-16,18.116
2023-09-17,18.116
2023-09-18,16.878
2023-09-19,16.744
2023-09-20,16.563
2023-09-21,16.408
2023-09-22,16.81
2023-09-23,16.81
2023-09-24,16.81
2023-09-25,16.568
2023-09-26,15.335
2023-09-27,14.935
2023-09-28,15.676
2023-09-29,15.544
2023-09-30,15.544
2023-10-01,15.544
2023-10-02,14.828
2023-10-03,14.345
2023-10-04,13.858
2023-10-05,14.429
2023-10-06,13.928
2023-10-07,13.928
2023-10-08,13.928
2023-10-09,12.929
2023-10-10,13.005
2023-10-11,12.803
2023-10-12,12.955
2023-10-13,12.481
2023-10-14,12.481
2023-10-15,12.481
2023-10-16,12.308
2023-10-17,12.457
2023-10-18,12.531
2023-10-19,12.283
2023-10-20,12.382
2023-10-21,12.382
2023-10-22,12.382
2023-10-23,11.811
2023-10-24,12.134
2023-10-25,11.861
2023-10-26,12.06
2023-10-27,11.613
2023-10-28,11.613
2023-10-29,11.613
2023-10-30,11.861
2023-10-31,12.159
2023-11-01,12.134
2023-11-02,12.953
2023-11-03,13.623
2023-11-04,13.623
2023-11-05,13.623
2023-11-06,14.555
2023-11-07,14.555
2023-11-08,14.555
2023-11-09,14.555
2023-11-10,14.555
2023-11-11,14.555
2023-11-12,14.555
2023-11-13,14.555
2023-11-14,14.555
2023-11-15,14.555
2023-11-16,14.555
2023-11-17,14.555
2023-11-18,14.555
2023-11-19,14.555
2023-11-20,14.555
2023-11-21,14.555
2023-11-22,14.555
2023-11-23,14.555
2023-11-24,14.555
2023-11-25,14.555
2023-11-26,14.555
2023-11-27,14.555
2023-11-28,14.555
2023-11-29,14.555
2023-11-30,14.555
2023-12-01,14.555
2023-12-02,14.555
2023-12-03,14.555
2023-12-04,14.555
2023-12-05,14.555
2023-12-06,14.555
2023-12-07,14.555
2023-12-08,14.555
2023-12-09,14.555
2023-12-10,14.555
2023-12-11,14.555
2023-12-12,14.555
2023-12-13,14.555
2023-12-14,14.555
2023-12-15,14.555
2023-12-16,14.555
2023-12-17,14.555
2023-12-18,14.555
2023-12-19,14.555
2023-12-20,14.555
2023-12-21,14.555
2023-12-22,14.555
2023-12-23,14.555
2023-12-24,14.555
2023-12-25,14.555
2023-12-26,14.555
2023-12-27,14.555
2023-12-28,14.555
2023-12-29,14.555
2023-12-30,14.555
2023-12-31,14.555
2024-01-01,14.555
2024-01-02,14.555
2024-01-03,14.555
2024-01-04,14.555
2024-01-05,14.555
2024-01-06,14.555
2024-01-07,14.555
2024-01-08,14.555
2024-01-09,14.555
2024-01-10,14.555
2024-01-11,14.555
2024-01-12,14.555
2024-01-13,14.555
2024-01-14,14.555
2024-01-15,14.555
2024-01-16,14.555
2024-01-17,14.555
2024-01-18,14.555
2024-01-19,14.555
2024-01-20,14.555
2024-01-21,14.555
2024-01-22,14.555
2024-01-23,14.555
2024-01-24,14.555
2024-01-25,14.555
2024-01-26,14.555
2024-01-27,14.555
2024-01-28,14.555
2024-01-29,14.555
2024-01-30,14.555
2024-01-31,14.555
2024-02-01,14.555
2024-02-02,14.555
2024-02-03,14.555
2024-02-04,14.555
2024-02-05,14.555
2024-02-06,14.555
2024-02-07,14.555
2024-02-08,14.555
2024-02-09,14.555
2024-02-10,14.555
2024-02-11,14.555
2024-02-12,14.555
2024-02-13,14.555
2024-02-14,14.555
2024-02-15,14.555
2024-02-16,14.555
2024-02-17,14.555
2024-02-18,14.555
2024-02-19,14.555
2024-02-20,14.555
2024-02-21,14.555
2024-02-22,14.555
2024-02-23,14.555
2024-02-24,14.555
2024-02-25,14.555
2024-02-26,14.555
2024-02-27,14.555
2024-02-28,14.555
2024-02-29,14.555
2024-03-01,14.555
2024-03-02,14.555
2024-03-03,14.555
2024-03-04,14.555
2024-03-05,14.555
2024-03-06,14.555
2024-03-07,14.555
2024-03-08,14.555
2024-03-09,14.555
2024-03-10,14.555
2024-03-11,14.555
2024-03-12,14.555
2024-03-13,14.555
2024-03-14,14.555
2024-03-15,14.555
2024-03-16,14.555
2024-03-17,14.555
2024-03-18,14.555
2024-03-19,14.555
2024-03-20,14.555
2024-03-21,14.555
2024-03-22,14.555
2024-03-23,14.555
2024-03-24,14.555
2024-03-25,14.555
2024-03-26,14.555
2024-03-27,14.555
2024-03-28,14.555
2024-03-29,14.555
2024-03-30,14.555
2024-03-31,14.555
2024-04-01,14.555
2024-04-02,14.555
2024-04-03,14.555
2024-04-04,14.555
2024-04-05,14.555
2024-04-06,14.555
2024-04-07,14.555
2024-04-08,14.555
