,WSM US Equity
2022-06-28,9371.0
2022-06-29,9371.0
2022-06-30,9371.0
2022-07-01,9371.0
2022-07-02,9371.0
2022-07-03,9371.0
2022-07-04,9371.0
2022-07-05,9371.0
2022-07-06,9371.0
2022-07-07,9371.0
2022-07-08,9371.0
2022-07-09,9371.0
2022-07-10,9371.0
2022-07-11,9371.0
2022-07-12,9371.0
2022-07-13,9371.0
2022-07-14,9371.0
2022-07-15,9371.0
2022-07-16,9371.0
2022-07-17,9371.0
2022-07-18,9371.0
2022-07-19,9340.364
2022-07-20,9340.364
2022-07-21,9340.364
2022-07-22,9340.364
2022-07-23,9340.364
2022-07-24,9340.364
2022-07-25,9340.364
2022-07-26,9340.364
2022-07-27,9340.364
2022-07-28,9340.364
2022-07-29,9340.364
2022-07-30,9340.364
2022-07-31,9340.364
2022-08-01,9340.364
2022-08-02,9340.364
2022-08-03,9340.364
2022-08-04,9340.364
2022-08-05,9340.364
2022-08-06,9340.364
2022-08-07,9340.364
2022-08-08,9340.364
2022-08-09,9340.364
2022-08-10,9340.364
2022-08-11,9325.273
2022-08-12,9325.273
2022-08-13,9325.273
2022-08-14,9325.273
2022-08-15,9325.273
2022-08-16,9325.273
2022-08-17,9320.636
2022-08-18,9320.636
2022-08-19,9320.636
2022-08-20,9320.636
2022-08-21,9320.636
2022-08-22,9320.636
2022-08-23,9320.636
2022-08-24,9320.636
2022-08-25,9292.818
2022-08-26,9292.818
2022-08-27,9292.818
2022-08-28,9318.091
2022-08-29,9318.091
2022-08-30,9318.091
2022-08-31,9318.091
2022-09-01,9324.091
2022-09-02,9324.091
2022-09-03,9324.091
2022-09-04,9324.091
2022-09-05,9324.091
2022-09-06,9324.091
2022-09-07,9324.091
2022-09-08,9324.091
2022-09-09,9324.091
2022-09-10,9333.273
2022-09-11,9333.273
2022-09-12,9333.273
2022-09-13,9333.273
2022-09-14,9333.273
2022-09-15,9333.273
2022-09-16,9333.273
2022-09-17,9333.273
2022-09-18,9333.273
2022-09-19,9333.273
2022-09-20,9333.273
2022-09-21,9333.273
2022-09-22,9333.273
2022-09-23,9333.273
2022-09-24,9333.273
2022-09-25,9333.273
2022-09-26,9333.273
2022-09-27,9333.273
2022-09-28,9333.273
2022-09-29,9333.273
2022-09-30,9333.273
2022-10-01,9333.273
2022-10-02,9333.273
2022-10-03,9333.273
2022-10-04,9333.273
2022-10-05,9333.273
2022-10-06,9333.273
2022-10-07,9333.273
2022-10-08,9333.273
2022-10-09,9333.273
2022-10-10,9333.273
2022-10-11,9333.273
2022-10-12,9333.273
2022-10-13,9276.818
2022-10-14,9276.818
2022-10-15,9276.818
2022-10-16,9276.818
2022-10-17,9276.818
2022-10-18,9257.0
2022-10-19,9257.0
2022-10-20,9257.0
2022-10-21,9257.0
2022-10-22,9257.0
2022-10-23,9257.0
2022-10-24,9234.667
2022-10-25,9234.667
2022-10-26,9234.667
2022-10-27,9234.667
2022-10-28,9234.667
2022-10-29,9234.667
2022-10-30,9234.667
2022-10-31,9234.667
2022-11-01,9234.667
2022-11-02,9234.667
2022-11-03,9234.667
2022-11-04,9234.667
2022-11-05,9234.667
2022-11-06,9234.667
2022-11-07,9150.417
2022-11-08,9162.833
2022-11-09,9162.833
2022-11-10,9141.077
2022-11-11,9141.077
2022-11-12,9141.077
2022-11-13,9141.077
2022-11-14,9141.077
2022-11-15,9141.077
2022-11-16,9141.077
2022-11-17,9146.077
2022-11-18,9068.929
2022-11-19,9068.929
2022-11-20,9068.929
2022-11-21,8880.091
2022-11-22,8880.091
2022-11-23,8880.091
2022-11-24,8880.091
2022-11-25,8880.091
2022-11-26,8880.091
2022-11-27,8880.091
2022-11-28,8786.167
2022-11-29,8786.167
2022-11-30,8786.167
2022-12-01,8786.167
2022-12-02,8840.769
2022-12-03,8840.769
2022-12-04,8840.769
2022-12-05,8826.923
2022-12-06,8826.923
2022-12-07,8826.923
2022-12-08,8826.923
2022-12-09,8826.923
2022-12-10,8826.923
2022-12-11,8826.923
2022-12-12,8801.308
2022-12-13,8791.154
2022-12-14,8791.154
2022-12-15,8791.154
2022-12-16,8791.154
2022-12-17,8791.154
2022-12-18,8791.154
2022-12-19,8791.154
2022-12-20,8791.154
2022-12-21,8791.154
2022-12-22,8791.154
2022-12-23,8791.154
2022-12-24,8791.154
2022-12-25,8791.154
2022-12-26,8791.154
2022-12-27,8791.154
2022-12-28,8791.154
2022-12-29,8791.154
2022-12-30,8791.154
2022-12-31,8791.154
2023-01-01,8791.154
2023-01-02,8791.154
2023-01-03,8791.154
2023-01-04,8791.154
2023-01-05,8791.357
2023-01-06,8786.0
2023-01-07,8786.0
2023-01-08,8786.0
2023-01-09,8785.286
2023-01-10,8785.286
2023-01-11,8785.286
2023-01-12,8785.286
2023-01-13,8785.286
2023-01-14,8785.286
2023-01-15,8785.286
2023-01-16,8785.286
2023-01-17,8785.286
2023-01-18,8785.286
2023-01-19,8785.286
2023-01-20,8785.286
2023-01-21,8785.286
2023-01-22,8785.286
2023-01-23,8785.286
2023-01-24,8785.286
2023-01-25,8785.286
2023-01-26,8785.286
2023-01-27,8785.286
2023-01-28,8785.286
2023-01-29,8785.286
2023-01-30,8785.286
2023-01-31,8785.286
2023-02-01,8785.286
2023-02-02,8785.286
2023-02-03,8785.286
2023-02-04,8785.286
2023-02-05,8785.286
2023-02-06,8785.286
2023-02-07,8785.286
2023-02-08,8785.286
2023-02-09,8785.286
2023-02-10,8785.286
2023-02-11,8785.286
2023-02-12,8785.286
2023-02-13,8785.286
2023-02-14,8785.286
2023-02-15,8785.286
2023-02-16,8785.286
2023-02-17,8785.286
2023-02-18,8785.286
2023-02-19,8785.286
2023-02-20,8785.286
2023-02-21,8785.286
2023-02-22,8785.286
2023-02-23,8785.286
2023-02-24,8785.286
2023-02-25,8785.286
2023-02-26,8785.286
2023-02-27,8785.286
2023-02-28,8783.786
2023-03-01,8783.786
2023-03-02,8783.786
2023-03-03,8783.786
2023-03-04,8783.786
2023-03-05,8783.786
2023-03-06,8783.786
2023-03-07,8783.786
2023-03-08,8791.857
2023-03-09,8791.857
2023-03-10,8791.857
2023-03-11,8791.857
2023-03-12,8791.857
2023-03-13,8791.857
2023-03-14,8791.857
2023-03-15,8791.857
2023-03-16,8611.111
2023-03-17,8586.632
2023-03-18,8586.632
2023-03-19,8586.632
2023-03-20,8584.0
2023-03-21,8584.0
2023-03-22,8584.0
2023-03-23,8584.0
2023-03-24,8584.0
2023-03-25,8584.0
2023-03-26,8584.0
2023-03-27,8583.789
2023-03-28,8583.789
2023-03-29,8583.789
2023-03-30,8526.444
2023-03-31,8526.444
2023-04-01,8526.444
2023-04-02,8526.444
2023-04-03,8526.444
2023-04-04,8526.444
2023-04-05,8526.444
2023-04-06,8526.444
2023-04-07,8535.789
2023-04-08,8535.789
2023-04-09,8535.789
2023-04-10,8535.789
2023-04-11,8535.789
2023-04-12,8535.789
2023-04-13,8535.789
2023-04-14,8523.789
2023-04-15,8523.789
2023-04-16,8523.789
2023-04-17,8517.474
2023-04-18,8517.474
2023-04-19,8517.474
2023-04-20,8509.526
2023-04-21,8509.526
2023-04-22,8509.526
2023-04-23,8509.526
2023-04-24,8509.526
2023-04-25,8509.526
2023-04-26,8503.3
2023-04-27,8503.3
2023-04-28,8503.3
2023-04-29,8503.3
2023-04-30,8503.3
2023-05-01,8503.3
2023-05-02,8503.3
2023-05-03,8503.3
2023-05-04,8503.3
2023-05-05,8503.3
2023-05-06,8503.3
2023-05-07,8503.3
2023-05-08,8503.05
2023-05-09,8502.95
2023-05-10,8502.95
2023-05-11,8466.1
2023-05-12,8466.1
2023-05-13,8466.1
2023-05-14,8466.1
2023-05-15,8466.1
2023-05-16,8466.1
2023-05-17,8461.35
2023-05-18,8449.95
2023-05-19,8449.95
2023-05-20,8449.95
2023-05-21,8449.95
2023-05-22,8450.55
2023-05-23,8347.429
2023-05-24,8308.13
2023-05-25,8308.13
2023-05-26,8308.13
2023-05-27,8308.13
2023-05-28,8308.13
2023-05-29,8308.13
2023-05-30,8308.13
2023-05-31,8308.13
2023-06-01,8308.13
2023-06-02,8308.13
2023-06-03,8308.13
2023-06-04,8308.13
2023-06-05,8308.13
2023-06-06,8303.478
2023-06-07,8303.478
2023-06-08,8303.478
2023-06-09,8303.478
2023-06-10,8303.478
2023-06-11,8303.478
2023-06-12,8303.478
2023-06-13,8303.478
2023-06-14,8302.625
2023-06-15,8302.625
2023-06-16,8302.625
2023-06-17,8302.625
2023-06-18,8302.625
2023-06-19,8302.625
2023-06-20,8302.625
2023-06-21,8302.625
2023-06-22,8302.625
2023-06-23,8302.625
2023-06-24,8302.625
2023-06-25,8302.625
2023-06-26,8302.625
2023-06-27,8302.625
2023-06-28,8302.625
2023-06-29,8302.625
2023-06-30,8302.625
2023-07-01,8302.625
2023-07-02,8302.625
2023-07-03,8302.625
2023-07-04,8302.625
2023-07-05,8302.625
2023-07-06,8302.625
2023-07-07,8302.417
2023-07-08,8302.417
2023-07-09,8302.417
2023-07-10,8302.417
2023-07-11,8302.417
2023-07-12,8302.417
2023-07-13,8302.417
2023-07-14,8302.417
2023-07-15,8302.417
2023-07-16,8302.417
2023-07-17,8302.417
2023-07-18,8292.083
2023-07-19,8292.083
2023-07-20,8292.083
2023-07-21,8292.083
2023-07-22,8292.083
2023-07-23,8292.083
2023-07-24,8292.083
2023-07-25,8292.083
2023-07-26,8292.083
2023-07-27,8292.083
2023-07-28,8292.083
2023-07-29,8292.083
2023-07-30,8292.083
2023-07-31,8292.083
2023-08-01,8292.083
2023-08-02,8292.083
2023-08-03,8292.083
2023-08-04,8292.083
2023-08-05,8292.083
2023-08-06,8292.083
2023-08-07,8292.083
2023-08-08,8292.0
2023-08-09,8292.0
2023-08-10,8290.583
2023-08-11,8287.5
2023-08-12,8287.5
2023-08-13,8287.5
2023-08-14,8287.5
2023-08-15,8287.5
2023-08-16,8269.042
2023-08-17,8263.667
2023-08-18,8262.708
2023-08-19,8262.708
2023-08-20,8262.708
2023-08-21,8261.625
2023-08-22,8261.625
2023-08-23,8151.76
2023-08-24,8061.24
2023-08-25,8061.24
2023-08-26,8061.24
2023-08-27,8061.24
2023-08-28,7987.333
2023-08-29,7987.333
2023-08-30,7987.333
2023-08-31,7987.333
2023-09-01,7987.333
2023-09-02,7987.333
2023-09-03,7987.333
2023-09-04,7987.286
2023-09-05,7987.286
2023-09-06,7989.455
2023-09-07,7989.455
2023-09-08,7994.667
2023-09-09,7994.667
2023-09-10,7994.667
2023-09-11,7994.667
2023-09-12,7994.667
2023-09-13,7994.708
2023-09-14,7994.708
2023-09-15,7994.708
2023-09-16,7994.708
2023-09-17,7994.708
2023-09-18,7994.708
2023-09-19,7994.708
2023-09-20,7994.708
2023-09-21,7994.708
2023-09-22,7994.708
2023-09-23,7994.708
2023-09-24,7994.708
2023-09-25,7994.708
2023-09-26,7994.708
2023-09-27,7994.708
2023-09-28,7994.708
2023-09-29,7994.708
2023-09-30,7994.708
2023-10-01,7994.708
2023-10-02,7994.708
2023-10-03,7994.708
2023-10-04,7994.708
2023-10-05,7994.708
2023-10-06,7994.708
2023-10-07,7994.708
2023-10-08,7994.708
2023-10-09,7994.708
2023-10-10,7994.708
2023-10-11,7994.958
2023-10-12,7994.958
2023-10-13,7994.958
2023-10-14,7994.958
2023-10-15,7994.958
2023-10-16,7994.958
2023-10-17,7994.958
2023-10-18,7994.292
2023-10-19,7994.292
2023-10-20,7994.292
2023-10-21,7994.292
2023-10-22,7994.292
2023-10-23,7994.292
2023-10-24,7994.292
2023-10-25,7994.292
2023-10-26,7994.292
2023-10-27,7994.292
2023-10-28,7994.292
2023-10-29,7994.292
2023-10-30,7994.292
2023-10-31,8000.458
2023-11-01,8000.458
2023-11-02,8000.458
2023-11-03,8000.458
2023-11-04,8000.458
2023-11-05,8000.458
2023-11-06,7990.375
2023-11-07,7992.125
2023-11-08,7984.542
2023-11-09,7984.333
2023-11-10,7960.16
2023-11-11,7960.16
2023-11-12,7960.16
2023-11-13,7952.96
2023-11-14,7952.96
2023-11-15,7952.96
2023-11-16,7820.6
2023-11-17,7638.08
2023-11-18,7629.64
2023-11-19,7629.64
2023-11-20,7629.64
2023-11-21,7629.64
2023-11-22,7629.64
2023-11-23,7629.64
2023-11-24,7629.64
2023-11-25,7629.64
2023-11-26,7629.64
2023-11-27,7629.64
2023-11-28,7629.64
2023-11-29,7629.64
2023-11-30,7595.667
2023-12-01,7595.667
2023-12-02,7595.667
2023-12-03,7595.667
2023-12-04,7595.667
2023-12-05,7595.667
2023-12-06,7595.667
2023-12-07,7595.667
2023-12-08,7595.667
2023-12-09,7595.667
2023-12-10,7595.667
2023-12-11,7595.667
2023-12-12,7595.667
2023-12-13,7595.667
2023-12-14,7595.667
2023-12-15,7595.667
2023-12-16,7595.667
2023-12-17,7595.667
2023-12-18,7595.667
2023-12-19,7595.667
2023-12-20,7595.667
2023-12-21,7595.667
2023-12-22,7595.667
2023-12-23,7595.667
2023-12-24,7595.667
2023-12-25,7595.667
2023-12-26,7595.667
2023-12-27,7595.667
2023-12-28,7595.667
2023-12-29,7595.667
2023-12-30,7595.667
2023-12-31,7595.667
2024-01-01,7595.667
2024-01-02,7595.667
