,MSFT US Equity
2023-03-19,61.5892
2023-03-20,57.9758
2023-03-21,58.5178
2023-03-22,57.7768
2023-03-23,59.6804
2023-03-24,60.6742
2023-03-25,60.6742
2023-03-26,60.6742
2023-03-27,58.5254
2023-03-28,57.9428
2023-03-29,59.8416
2023-03-30,61.061
2023-03-31,62.476
2023-04-01,62.476
2023-04-02,62.476
2023-04-03,61.8903
2023-04-04,61.8622
2023-04-05,60.2582
2023-04-06,62.8084
2023-04-07,62.8084
2023-04-08,62.8084
2023-04-09,62.8084
2023-04-10,61.5643
2023-04-11,58.0346
2023-04-12,58.2836
2023-04-13,60.6092
2023-04-14,58.6387
2023-04-15,58.6387
2023-04-16,58.6387
2023-04-17,59.6152
2023-04-18,59.3807
2023-04-19,59.4115
2023-04-20,58.0823
2023-04-21,57.882
2023-04-22,57.882
2023-04-23,57.882
2023-04-24,55.6193
2023-04-25,52.2562
2023-04-26,60.0978
2023-04-27,63.0729
2023-04-28,63.7903
2023-04-29,63.7903
2023-04-30,63.7903
2023-05-01,62.9059
2023-05-02,62.8264
2023-05-03,62.278
2023-05-04,62.6156
2023-05-05,64.3286
2023-05-06,64.3286
2023-05-07,64.3286
2023-05-08,63.1854
2023-05-09,62.2414
2023-05-10,64.0305
2023-05-11,62.756
2023-05-12,62.0936
2023-05-13,62.0936
2023-05-14,62.0936
2023-05-15,62.2707
2023-05-16,63.1005
2023-05-17,64.1544
2023-05-18,65.712
2023-05-19,65.5946
2023-05-20,65.5946
2023-05-21,65.5946
2023-05-22,66.5696
2023-05-23,62.7358
2023-05-24,61.8581
2023-05-25,66.0628
2023-05-26,68.1597
2023-05-27,68.1597
2023-05-28,68.1597
2023-05-29,68.1597
2023-05-30,67.1255
2023-05-31,65.4024
2023-06-01,66.7157
2023-06-02,67.5727
2023-06-03,67.5727
2023-06-04,67.5727
2023-06-05,67.7372
2023-06-06,66.281
2023-06-07,60.1814
2023-06-08,60.8615
2023-06-09,61.4163
2023-06-10,61.4163
2023-06-11,61.4163
2023-06-12,63.2009
2023-06-13,64.0309
2023-06-14,65.0501
2023-06-15,68.3258
2023-06-16,64.9489
2023-06-17,64.9489
2023-06-18,64.9489
2023-06-19,64.9489
2023-06-20,62.5758
2023-06-21,60.1891
2023-06-22,62.2303
2023-06-23,59.811
2023-06-24,59.811
2023-06-25,59.811
2023-06-26,56.6902
2023-06-27,58.7602
2023-06-28,59.1928
2023-06-29,58.794
2023-06-30,60.6747
2023-07-01,60.6747
2023-07-02,60.6747
2023-07-03,59.3727
2023-07-04,59.3727
2023-07-05,59.4292
2023-07-06,60.5365
2023-07-07,58.3962
2023-07-08,58.3962
2023-07-09,58.3962
2023-07-10,55.6857
2023-07-11,55.9369
2023-07-12,57.7674
2023-07-13,59.7634
2023-07-14,60.672
2023-07-15,60.672
2023-07-16,60.672
2023-07-17,60.8457
2023-07-18,65.2984
2023-07-19,62.9259
2023-07-20,58.8106
2023-07-21,57.3457
2023-07-22,57.3457
2023-07-23,57.3457
2023-07-24,57.8156
2023-07-25,59.8213
2023-07-26,53.8597
2023-07-27,51.0509
2023-07-28,53.7579
2023-07-29,53.7579
2023-07-30,53.7579
2023-07-31,52.7907
2023-08-01,52.9408
2023-08-02,49.512
2023-08-03,49.1988
2023-08-04,49.6382
2023-08-05,49.6382
2023-08-06,49.6382
2023-08-07,50.5587
2023-08-08,48.9462
2023-08-09,47.4725
2023-08-10,47.7706
2023-08-11,47.0135
2023-08-12,47.0135
2023-08-13,47.0135
2023-08-14,48.3498
2023-08-15,47.459
2023-08-16,47.1369
2023-08-17,45.6891
2023-08-18,45.5247
2023-08-19,45.5247
2023-08-20,45.5247
2023-08-21,48.1308
2023-08-22,48.405
2023-08-23,50.5233
2023-08-24,47.4056
2023-08-25,48.8049
2023-08-26,48.8049
2023-08-27,48.8049
2023-08-28,49.1398
2023-08-29,51.2955
2023-08-30,51.4671
2023-08-31,50.9634
2023-09-01,51.3934
2023-09-02,51.3934
2023-09-03,51.3934
2023-09-04,51.3934
2023-09-05,53.6767
2023-09-06,53.3217
2023-09-07,51.752
2023-09-08,53.8167
2023-09-09,53.8167
2023-09-10,53.8167
2023-09-11,55.4757
2023-09-12,52.2136
2023-09-13,54.1527
2023-09-14,55.3072
2023-09-15,51.0366
2023-09-16,51.0366
2023-09-17,51.0366
2023-09-18,50.485
2023-09-19,50.2862
2023-09-20,46.6362
2023-09-21,46.0916
2023-09-22,44.9871
2023-09-23,44.9871
2023-09-24,44.9871
2023-09-25,45.2724
2023-09-26,42.9258
2023-09-27,43.2918
2023-09-28,43.7796
2023-09-29,44.9944
2023-09-30,44.9944
2023-10-01,44.9944
2023-10-02,48.3076
2023-10-03,44.4569
2023-10-04,47.3308
2023-10-05,47.5352
2023-10-06,51.345
2023-10-07,51.345
2023-10-08,51.345
2023-10-09,52.5012
2023-10-10,51.79
2023-10-11,53.6216
2023-10-12,52.9707
2023-10-13,51.2198
2023-10-14,51.2198
2023-10-15,51.2198
2023-10-16,53.4961
2023-10-17,53.1927
2023-10-18,52.1641
2023-10-19,52.7506
2023-10-20,50.2988
2023-10-21,50.2988
2023-10-22,50.2988
2023-10-23,51.6244
2023-10-24,52.2262
2023-10-25,56.8772
2023-10-26,50.4708
2023-10-27,51.3229
2023-10-28,51.3229
2023-10-29,51.3229
2023-10-30,54.487
2023-10-31,54.8112
2023-11-01,57.8974
2023-11-02,58.7218
2023-11-03,60.322
2023-11-04,60.322
2023-11-05,60.322
2023-11-06,61.604
2023-11-07,62.9326
2023-11-08,63.7977
2023-11-09,62.3819
2023-11-10,65.237
2023-11-11,65.237
2023-11-12,65.237
2023-11-13,63.575
2023-11-14,64.6923
2023-11-15,64.7391
2023-11-16,66.7184
2023-11-17,63.1527
2023-11-18,63.1527
2023-11-19,63.1527
2023-11-20,65.4469
2023-11-21,63.1066
2023-11-22,64.5414
2023-11-23,64.5414
2023-11-24,64.314
2023-11-25,64.314
2023-11-26,64.314
2023-11-27,64.6757
2023-11-28,65.9142
2023-11-29,63.738
2023-11-30,63.7573
2023-12-01,61.284
2023-12-02,61.284
2023-12-03,61.284
2023-12-04,58.4227
2023-12-05,59.6494
2023-12-06,57.7108
2023-12-07,58.5169
2023-12-08,59.7283
2023-12-09,59.7283
2023-12-10,59.7283
2023-12-11,58.1588
2023-12-12,59.3212
2023-12-13,59.3157
2023-12-14,54.8477
2023-12-15,56.7638
2023-12-16,56.7638
2023-12-17,56.7638
2023-12-18,57.5099
2023-12-19,57.7495
2023-12-20,56.3273
2023-12-21,57.5242
2023-12-22,57.9488
2023-12-23,57.9488
2023-12-24,57.9488
2023-12-25,57.9488
2023-12-26,57.9823
2023-12-27,57.6328
2023-12-28,58.1677
2023-12-29,58.5081
2023-12-30,58.5081
2023-12-31,58.5081
2024-01-01,58.5081
2024-01-02,55.3391
2024-01-03,55.1776
2024-01-04,53.5843
2024-01-05,53.4702
2024-01-06,53.4702
2024-01-07,53.4702
2024-01-08,56.935
2024-01-09,57.4544
2024-01-10,60.576
2024-01-11,61.3576
2024-01-12,62.9273
2024-01-13,62.9273
2024-01-14,62.9273
2024-01-15,62.9273
2024-01-16,63.6434
2024-01-17,63.0831
2024-01-18,64.844
2024-01-19,66.6397
2024-01-20,66.6397
2024-01-21,66.6397
2024-01-22,65.0919
2024-01-23,65.9959
2024-01-24,67.336
2024-01-25,68.1553
2024-01-26,67.4431
2024-01-27,67.4431
2024-01-28,67.4431
2024-01-29,69.4755
2024-01-30,68.6108
2024-01-31,60.9629
2024-02-01,63.3432
2024-02-02,65.9226
2024-02-03,65.9226
2024-02-04,65.9226
2024-02-05,62.5157
2024-02-06,62.4198
2024-02-07,65.3596
2024-02-08,65.3792
2024-02-09,67.4294
2024-02-10,67.4294
2024-02-11,67.4294
2024-02-12,64.1989
2024-02-13,59.2372
2024-02-14,60.6203
2024-02-15,59.0706
2024-02-16,57.767
2024-02-17,57.767
2024-02-18,57.767
2024-02-19,57.767
2024-02-20,57.1048
2024-02-21,56.7814
2024-02-22,60.3848
2024-02-23,59.6728
2024-02-24,59.6728
2024-02-25,59.6728
2024-02-26,58.1567
2024-02-27,58.1239
2024-02-28,58.2212
2024-02-29,60.56
2024-03-01,61.2648
2024-03-02,61.2648
2024-03-03,61.2648
2024-03-04,60.9136
2024-03-05,54.1249
2024-03-06,53.8416
2024-03-07,56.7873
2024-03-08,55.2759
2024-03-09,55.2759
2024-03-10,55.2759
2024-03-11,54.4038
2024-03-12,58.673
2024-03-13,58.5781
2024-03-14,62.1402
2024-03-15,57.6783
2024-03-16,57.6783
2024-03-17,57.6783
2024-03-18,57.9974
2024-03-19,59.4352
2024-03-20,60.7339
2024-03-21,62.0945
2024-03-22,61.7576
2024-03-23,61.7576
2024-03-24,61.7576
2024-03-25,58.6838
2024-03-26,58.0685
2024-03-27,57.9542
2024-03-28,57.5759
2024-03-29,57.5759
2024-03-30,57.5759
2024-03-31,57.5759
2024-04-01,59.0745
2024-04-02,57.3702
2024-04-03,56.8336
2024-04-04,55.4413
2024-04-05,58.5631
2024-04-06,58.5631
2024-04-07,58.5631
2024-04-08,58.051
