,GSK LN Equity
2016-06-25,12.0094
2016-06-26,12.0094
2016-06-27,12.0094
2016-06-28,12.0094
2016-06-29,12.0094
2016-06-30,0.8385
2016-07-01,0.8385
2016-07-02,0.8385
2016-07-03,0.8385
2016-07-04,0.8385
2016-07-05,0.8385
2016-07-06,0.8385
2016-07-07,0.8385
2016-07-08,0.8385
2016-07-09,0.8385
2016-07-10,0.8385
2016-07-11,0.8385
2016-07-12,0.8385
2016-07-13,0.8385
2016-07-14,0.8385
2016-07-15,0.8385
2016-07-16,0.8385
2016-07-17,0.8385
2016-07-18,0.8385
2016-07-19,0.8385
2016-07-20,0.8385
2016-07-21,0.8385
2016-07-22,0.8385
2016-07-23,0.8385
2016-07-24,0.8385
2016-07-25,0.8385
2016-07-26,0.8385
2016-07-27,0.8385
2016-07-28,0.8385
2016-07-29,0.8385
2016-07-30,0.8385
2016-07-31,0.8385
2016-08-01,0.8385
2016-08-02,0.8385
2016-08-03,0.8385
2016-08-04,0.8385
2016-08-05,0.8385
2016-08-06,0.8385
2016-08-07,0.8385
2016-08-08,0.8385
2016-08-09,0.8385
2016-08-10,0.8385
2016-08-11,0.8385
2016-08-12,0.8385
2016-08-13,0.8385
2016-08-14,0.8385
2016-08-15,0.8385
2016-08-16,0.8385
2016-08-17,0.8385
2016-08-18,0.8385
2016-08-19,0.8385
2016-08-20,0.8385
2016-08-21,0.8385
2016-08-22,0.8385
2016-08-23,0.8385
2016-08-24,0.8385
2016-08-25,0.8385
2016-08-26,0.8385
2016-08-27,0.8385
2016-08-28,0.8385
2016-08-29,0.8385
2016-08-30,0.8385
2016-08-31,0.8385
2016-09-01,0.8385
2016-09-02,0.8385
2016-09-03,0.8385
2016-09-04,0.8385
2016-09-05,0.8385
2016-09-06,0.8385
2016-09-07,0.8385
2016-09-08,0.8385
2016-09-09,0.8385
2016-09-10,0.8385
2016-09-11,0.8385
2016-09-12,0.8385
2016-09-13,0.8385
2016-09-14,0.8385
2016-09-15,0.8385
2016-09-16,0.8385
2016-09-17,0.8385
2016-09-18,0.8385
2016-09-19,0.8385
2016-09-20,0.8385
2016-09-21,0.8385
2016-09-22,0.8385
2016-09-23,0.8385
2016-09-24,0.8385
2016-09-25,0.8385
2016-09-26,0.8385
2016-09-27,0.8385
2016-09-28,0.8385
2016-09-29,0.8385
2016-09-30,10.8098
2016-10-01,10.8098
2016-10-02,10.8098
2016-10-03,10.8098
2016-10-04,10.8098
2016-10-05,10.8098
2016-10-06,10.8098
2016-10-07,10.8098
2016-10-08,10.8098
2016-10-09,10.8098
2016-10-10,10.8098
2016-10-11,10.8098
2016-10-12,10.8098
2016-10-13,10.8098
2016-10-14,10.8098
2016-10-15,10.8098
2016-10-16,10.8098
2016-10-17,10.8098
2016-10-18,10.8098
2016-10-19,10.8098
2016-10-20,10.8098
2016-10-21,10.8098
2016-10-22,10.8098
2016-10-23,10.8098
2016-10-24,10.8098
2016-10-25,10.8098
2016-10-26,10.8098
2016-10-27,10.8098
2016-10-28,10.8098
2016-10-29,10.8098
2016-10-30,10.8098
2016-10-31,10.8098
2016-11-01,10.8098
2016-11-02,10.8098
2016-11-03,10.8098
2016-11-04,10.8098
2016-11-05,10.8098
2016-11-06,10.8098
2016-11-07,10.8098
2016-11-08,10.8098
2016-11-09,10.8098
2016-11-10,10.8098
2016-11-11,10.8098
2016-11-12,10.8098
2016-11-13,10.8098
2016-11-14,10.8098
2016-11-15,10.8098
2016-11-16,10.8098
2016-11-17,10.8098
2016-11-18,10.8098
2016-11-19,10.8098
2016-11-20,10.8098
2016-11-21,10.8098
2016-11-22,10.8098
2016-11-23,10.8098
2016-11-24,10.8098
2016-11-25,10.8098
2016-11-26,10.8098
2016-11-27,10.8098
2016-11-28,10.8098
2016-11-29,10.8098
2016-11-30,10.8098
2016-12-01,10.8098
2016-12-02,10.8098
2016-12-03,10.8098
2016-12-04,10.8098
2016-12-05,10.8098
2016-12-06,10.8098
2016-12-07,10.8098
2016-12-08,10.8098
2016-12-09,10.8098
2016-12-10,10.8098
2016-12-11,10.8098
2016-12-12,10.8098
2016-12-13,10.8098
2016-12-14,10.8098
2016-12-15,10.8098
2016-12-16,10.8098
2016-12-17,10.8098
2016-12-18,10.8098
2016-12-19,10.8098
2016-12-20,10.8098
2016-12-21,10.8098
2016-12-22,10.8098
2016-12-23,10.8098
2016-12-24,10.8098
2016-12-25,10.8098
2016-12-26,10.8098
2016-12-27,10.8098
2016-12-28,10.8098
2016-12-29,10.8098
2016-12-30,10.8098
2016-12-31,29.2401
2017-01-01,29.2401
2017-01-02,29.2401
2017-01-03,29.2401
2017-01-04,29.2401
2017-01-05,29.2401
2017-01-06,29.2401
2017-01-07,29.2401
2017-01-08,29.2401
2017-01-09,29.2401
2017-01-10,29.2401
2017-01-11,29.2401
2017-01-12,29.2401
2017-01-13,29.2401
2017-01-14,29.2401
2017-01-15,29.2401
2017-01-16,29.2401
2017-01-17,29.2401
2017-01-18,29.2401
2017-01-19,29.2401
2017-01-20,29.2401
2017-01-21,29.2401
2017-01-22,29.2401
2017-01-23,29.2401
2017-01-24,29.2401
2017-01-25,29.2401
2017-01-26,29.2401
2017-01-27,29.2401
2017-01-28,29.2401
2017-01-29,29.2401
2017-01-30,29.2401
2017-01-31,29.2401
2017-02-01,29.2401
2017-02-02,29.2401
2017-02-03,29.2401
2017-02-04,29.2401
2017-02-05,29.2401
2017-02-06,29.2401
2017-02-07,29.2401
2017-02-08,29.2401
2017-02-09,29.2401
2017-02-10,29.2401
2017-02-11,29.2401
2017-02-12,29.2401
2017-02-13,29.2401
2017-02-14,29.2401
2017-02-15,29.2401
2017-02-16,29.2401
2017-02-17,29.2401
2017-02-18,29.2401
2017-02-19,29.2401
2017-02-20,29.2401
2017-02-21,29.2401
2017-02-22,29.2401
2017-02-23,29.2401
2017-02-24,29.2401
2017-02-25,29.2401
2017-02-26,29.2401
2017-02-27,29.2401
2017-02-28,29.2401
2017-03-01,29.2401
2017-03-02,29.2401
2017-03-03,29.2401
2017-03-04,29.2401
2017-03-05,29.2401
2017-03-06,29.2401
2017-03-07,29.2401
2017-03-08,29.2401
2017-03-09,29.2401
2017-03-10,29.2401
2017-03-11,29.2401
2017-03-12,29.2401
2017-03-13,29.2401
2017-03-14,29.2401
2017-03-15,29.2401
2017-03-16,29.2401
2017-03-17,29.2401
2017-03-18,29.2401
2017-03-19,29.2401
2017-03-20,29.2401
2017-03-21,29.2401
2017-03-22,29.2401
2017-03-23,29.2401
2017-03-24,29.2401
2017-03-25,29.2401
2017-03-26,29.2401
2017-03-27,29.2401
2017-03-28,29.2401
2017-03-29,29.2401
2017-03-30,29.2401
2017-03-31,74.1265
2017-04-01,74.1265
2017-04-02,74.1265
2017-04-03,74.1265
2017-04-04,74.1265
2017-04-05,74.1265
2017-04-06,74.1265
2017-04-07,74.1265
2017-04-08,74.1265
2017-04-09,74.1265
2017-04-10,74.1265
2017-04-11,74.1265
2017-04-12,74.1265
2017-04-13,74.1265
2017-04-14,74.1265
2017-04-15,74.1265
2017-04-16,74.1265
2017-04-17,74.1265
2017-04-18,74.1265
2017-04-19,74.1265
2017-04-20,74.1265
2017-04-21,74.1265
2017-04-22,74.1265
2017-04-23,74.1265
2017-04-24,74.1265
2017-04-25,74.1265
2017-04-26,74.1265
2017-04-27,74.1265
2017-04-28,74.1265
2017-04-29,74.1265
2017-04-30,74.1265
2017-05-01,74.1265
2017-05-02,74.1265
2017-05-03,74.1265
2017-05-04,74.1265
2017-05-05,74.1265
2017-05-06,74.1265
2017-05-07,74.1265
2017-05-08,74.1265
2017-05-09,74.1265
2017-05-10,74.1265
2017-05-11,74.1265
2017-05-12,74.1265
2017-05-13,74.1265
2017-05-14,74.1265
2017-05-15,74.1265
2017-05-16,74.1265
2017-05-17,74.1265
2017-05-18,74.1265
2017-05-19,74.1265
2017-05-20,74.1265
2017-05-21,74.1265
2017-05-22,74.1265
2017-05-23,74.1265
2017-05-24,74.1265
2017-05-25,74.1265
2017-05-26,74.1265
2017-05-27,74.1265
2017-05-28,74.1265
2017-05-29,74.1265
2017-05-30,74.1265
2017-05-31,74.1265
2017-06-01,74.1265
2017-06-02,74.1265
2017-06-03,74.1265
2017-06-04,74.1265
2017-06-05,74.1265
2017-06-06,74.1265
2017-06-07,74.1265
2017-06-08,74.1265
2017-06-09,74.1265
2017-06-10,74.1265
2017-06-11,74.1265
2017-06-12,74.1265
2017-06-13,74.1265
2017-06-14,74.1265
2017-06-15,74.1265
2017-06-16,74.1265
2017-06-17,74.1265
2017-06-18,74.1265
2017-06-19,74.1265
2017-06-20,74.1265
2017-06-21,74.1265
2017-06-22,74.1265
2017-06-23,74.1265
2017-06-24,74.1265
2017-06-25,74.1265
2017-06-26,74.1265
2017-06-27,74.1265
2017-06-28,74.1265
2017-06-29,74.1265
2017-06-30,278.8448
2017-07-01,278.8448
2017-07-02,278.8448
2017-07-03,278.8448
2017-07-04,278.8448
2017-07-05,278.8448
2017-07-06,278.8448
2017-07-07,278.8448
2017-07-08,278.8448
2017-07-09,278.8448
2017-07-10,278.8448
2017-07-11,278.8448
2017-07-12,278.8448
2017-07-13,278.8448
2017-07-14,278.8448
2017-07-15,278.8448
2017-07-16,278.8448
2017-07-17,278.8448
2017-07-18,278.8448
2017-07-19,278.8448
2017-07-20,278.8448
2017-07-21,278.8448
2017-07-22,278.8448
2017-07-23,278.8448
2017-07-24,278.8448
2017-07-25,278.8448
2017-07-26,278.8448
2017-07-27,278.8448
2017-07-28,278.8448
2017-07-29,278.8448
2017-07-30,278.8448
2017-07-31,278.8448
2017-08-01,278.8448
2017-08-02,278.8448
2017-08-03,278.8448
2017-08-04,278.8448
2017-08-05,278.8448
2017-08-06,278.8448
2017-08-07,278.8448
2017-08-08,278.8448
2017-08-09,278.8448
2017-08-10,278.8448
2017-08-11,278.8448
2017-08-12,278.8448
2017-08-13,278.8448
2017-08-14,278.8448
2017-08-15,278.8448
2017-08-16,278.8448
2017-08-17,278.8448
2017-08-18,278.8448
2017-08-19,278.8448
2017-08-20,278.8448
2017-08-21,278.8448
2017-08-22,278.8448
2017-08-23,278.8448
2017-08-24,278.8448
2017-08-25,278.8448
2017-08-26,278.8448
2017-08-27,278.8448
2017-08-28,278.8448
2017-08-29,278.8448
2017-08-30,278.8448
2017-08-31,278.8448
2017-09-01,278.8448
2017-09-02,278.8448
2017-09-03,278.8448
2017-09-04,278.8448
2017-09-05,278.8448
2017-09-06,278.8448
2017-09-07,278.8448
2017-09-08,278.8448
2017-09-09,278.8448
2017-09-10,278.8448
2017-09-11,278.8448
2017-09-12,278.8448
2017-09-13,278.8448
2017-09-14,278.8448
2017-09-15,278.8448
2017-09-16,278.8448
2017-09-17,278.8448
2017-09-18,278.8448
2017-09-19,278.8448
2017-09-20,278.8448
2017-09-21,278.8448
2017-09-22,278.8448
2017-09-23,278.8448
2017-09-24,278.8448
2017-09-25,278.8448
2017-09-26,278.8448
2017-09-27,278.8448
2017-09-28,278.8448
2017-09-29,278.8448
2017-09-30,326.1173
2017-10-01,326.1173
2017-10-02,326.1173
2017-10-03,326.1173
2017-10-04,326.1173
2017-10-05,326.1173
2017-10-06,326.1173
2017-10-07,326.1173
2017-10-08,326.1173
2017-10-09,326.1173
2017-10-10,326.1173
2017-10-11,326.1173
2017-10-12,326.1173
2017-10-13,326.1173
2017-10-14,326.1173
2017-10-15,326.1173
2017-10-16,326.1173
2017-10-17,326.1173
2017-10-18,326.1173
2017-10-19,326.1173
2017-10-20,326.1173
2017-10-21,326.1173
2017-10-22,326.1173
2017-10-23,326.1173
2017-10-24,326.1173
2017-10-25,326.1173
2017-10-26,326.1173
2017-10-27,326.1173
2017-10-28,326.1173
2017-10-29,326.1173
2017-10-30,326.1173
2017-10-31,326.1173
2017-11-01,326.1173
2017-11-02,326.1173
2017-11-03,326.1173
2017-11-04,326.1173
2017-11-05,326.1173
2017-11-06,326.1173
2017-11-07,326.1173
2017-11-08,326.1173
2017-11-09,326.1173
2017-11-10,326.1173
2017-11-11,326.1173
2017-11-12,326.1173
2017-11-13,326.1173
2017-11-14,326.1173
2017-11-15,326.1173
2017-11-16,326.1173
2017-11-17,326.1173
2017-11-18,326.1173
2017-11-19,326.1173
2017-11-20,326.1173
2017-11-21,326.1173
2017-11-22,326.1173
2017-11-23,326.1173
2017-11-24,326.1173
2017-11-25,326.1173
2017-11-26,326.1173
2017-11-27,326.1173
2017-11-28,326.1173
2017-11-29,326.1173
2017-11-30,326.1173
2017-12-01,326.1173
2017-12-02,326.1173
2017-12-03,326.1173
2017-12-04,326.1173
2017-12-05,326.1173
2017-12-06,326.1173
2017-12-07,326.1173
2017-12-08,326.1173
2017-12-09,326.1173
2017-12-10,326.1173
2017-12-11,326.1173
2017-12-12,326.1173
2017-12-13,326.1173
2017-12-14,326.1173
2017-12-15,326.1173
2017-12-16,326.1173
2017-12-17,326.1173
2017-12-18,326.1173
2017-12-19,326.1173
2017-12-20,326.1173
2017-12-21,326.1173
2017-12-22,326.1173
2017-12-23,326.1173
2017-12-24,326.1173
2017-12-25,326.1173
2017-12-26,326.1173
2017-12-27,326.1173
2017-12-28,326.1173
2017-12-29,326.1173
2017-12-30,326.1173
2017-12-31,326.1173
2018-01-01,326.1173
2018-01-02,326.1173
2018-01-03,326.1173
2018-01-04,326.1173
2018-01-05,326.1173
2018-01-06,326.1173
2018-01-07,326.1173
2018-01-08,326.1173
2018-01-09,326.1173
2018-01-10,326.1173
2018-01-11,326.1173
2018-01-12,326.1173
2018-01-13,326.1173
2018-01-14,326.1173
2018-01-15,326.1173
2018-01-16,326.1173
2018-01-17,326.1173
2018-01-18,326.1173
2018-01-19,326.1173
2018-01-20,326.1173
2018-01-21,326.1173
2018-01-22,326.1173
2018-01-23,326.1173
2018-01-24,326.1173
2018-01-25,326.1173
2018-01-26,326.1173
2018-01-27,326.1173
2018-01-28,326.1173
2018-01-29,326.1173
2018-01-30,326.1173
2018-01-31,326.1173
2018-02-01,326.1173
2018-02-02,326.1173
2018-02-03,326.1173
2018-02-04,326.1173
2018-02-05,326.1173
2018-02-06,326.1173
2018-02-07,326.1173
2018-02-08,326.1173
2018-02-09,326.1173
2018-02-10,326.1173
2018-02-11,326.1173
2018-02-12,326.1173
2018-02-13,326.1173
2018-02-14,326.1173
2018-02-15,326.1173
2018-02-16,326.1173
2018-02-17,326.1173
2018-02-18,326.1173
2018-02-19,326.1173
2018-02-20,326.1173
2018-02-21,326.1173
2018-02-22,326.1173
2018-02-23,326.1173
2018-02-24,326.1173
2018-02-25,326.1173
2018-02-26,326.1173
2018-02-27,326.1173
2018-02-28,326.1173
2018-03-01,326.1173
2018-03-02,326.1173
2018-03-03,326.1173
2018-03-04,326.1173
2018-03-05,326.1173
2018-03-06,326.1173
2018-03-07,326.1173
2018-03-08,326.1173
2018-03-09,326.1173
2018-03-10,326.1173
2018-03-11,326.1173
2018-03-12,326.1173
2018-03-13,326.1173
2018-03-14,326.1173
2018-03-15,326.1173
2018-03-16,326.1173
2018-03-17,326.1173
2018-03-18,326.1173
2018-03-19,326.1173
2018-03-20,326.1173
2018-03-21,326.1173
2018-03-22,326.1173
2018-03-23,326.1173
2018-03-24,326.1173
2018-03-25,326.1173
2018-03-26,326.1173
2018-03-27,326.1173
2018-03-28,326.1173
2018-03-29,326.1173
2018-03-30,326.1173
2018-03-31,326.1173
2018-04-01,326.1173
2018-04-02,326.1173
2018-04-03,326.1173
2018-04-04,326.1173
2018-04-05,326.1173
2018-04-06,326.1173
2018-04-07,326.1173
2018-04-08,326.1173
2018-04-09,326.1173
2018-04-10,326.1173
2018-04-11,326.1173
2018-04-12,326.1173
2018-04-13,326.1173
2018-04-14,326.1173
2018-04-15,326.1173
2018-04-16,326.1173
2018-04-17,326.1173
2018-04-18,326.1173
2018-04-19,326.1173
2018-04-20,326.1173
2018-04-21,326.1173
2018-04-22,326.1173
2018-04-23,326.1173
2018-04-24,326.1173
2018-04-25,326.1173
2018-04-26,326.1173
2018-04-27,326.1173
2018-04-28,326.1173
2018-04-29,326.1173
2018-04-30,326.1173
2018-05-01,326.1173
2018-05-02,326.1173
2018-05-03,326.1173
2018-05-04,326.1173
2018-05-05,326.1173
2018-05-06,326.1173
2018-05-07,326.1173
2018-05-08,326.1173
2018-05-09,326.1173
2018-05-10,326.1173
2018-05-11,326.1173
2018-05-12,326.1173
2018-05-13,326.1173
2018-05-14,326.1173
2018-05-15,326.1173
2018-05-16,326.1173
2018-05-17,326.1173
2018-05-18,326.1173
2018-05-19,326.1173
2018-05-20,326.1173
2018-05-21,326.1173
2018-05-22,326.1173
2018-05-23,326.1173
2018-05-24,326.1173
2018-05-25,326.1173
2018-05-26,326.1173
2018-05-27,326.1173
2018-05-28,326.1173
2018-05-29,326.1173
2018-05-30,326.1173
2018-05-31,326.1173
2018-06-01,326.1173
2018-06-02,326.1173
2018-06-03,326.1173
2018-06-04,326.1173
2018-06-05,326.1173
2018-06-06,326.1173
2018-06-07,326.1173
2018-06-08,326.1173
2018-06-09,326.1173
2018-06-10,326.1173
2018-06-11,326.1173
2018-06-12,326.1173
2018-06-13,326.1173
2018-06-14,326.1173
2018-06-15,326.1173
2018-06-16,326.1173
2018-06-17,326.1173
2018-06-18,326.1173
2018-06-19,326.1173
2018-06-20,326.1173
2018-06-21,326.1173
2018-06-22,326.1173
2018-06-23,326.1173
2018-06-24,326.1173
2018-06-25,326.1173
2018-06-26,326.1173
2018-06-27,326.1173
2018-06-28,326.1173
2018-06-29,326.1173
2018-06-30,73.7639
2018-07-01,73.7639
2018-07-02,73.7639
2018-07-03,73.7639
2018-07-04,73.7639
2018-07-05,73.7639
2018-07-06,73.7639
2018-07-07,73.7639
2018-07-08,73.7639
2018-07-09,73.7639
2018-07-10,73.7639
2018-07-11,73.7639
2018-07-12,73.7639
2018-07-13,73.7639
2018-07-14,73.7639
2018-07-15,73.7639
2018-07-16,73.7639
2018-07-17,73.7639
2018-07-18,73.7639
2018-07-19,73.7639
2018-07-20,73.7639
2018-07-21,73.7639
2018-07-22,73.7639
2018-07-23,73.7639
2018-07-24,73.7639
2018-07-25,73.7639
2018-07-26,73.7639
2018-07-27,73.7639
2018-07-28,73.7639
2018-07-29,73.7639
2018-07-30,73.7639
2018-07-31,73.7639
2018-08-01,73.7639
2018-08-02,73.7639
2018-08-03,73.7639
2018-08-04,73.7639
2018-08-05,73.7639
2018-08-06,73.7639
2018-08-07,73.7639
2018-08-08,73.7639
2018-08-09,73.7639
2018-08-10,73.7639
2018-08-11,73.7639
2018-08-12,73.7639
2018-08-13,73.7639
2018-08-14,73.7639
2018-08-15,73.7639
2018-08-16,73.7639
2018-08-17,73.7639
2018-08-18,73.7639
2018-08-19,73.7639
2018-08-20,73.7639
2018-08-21,73.7639
2018-08-22,73.7639
2018-08-23,73.7639
2018-08-24,73.7639
2018-08-25,73.7639
2018-08-26,73.7639
2018-08-27,73.7639
2018-08-28,73.7639
2018-08-29,73.7639
2018-08-30,73.7639
2018-08-31,73.7639
2018-09-01,73.7639
2018-09-02,73.7639
2018-09-03,73.7639
2018-09-04,73.7639
2018-09-05,73.7639
2018-09-06,73.7639
2018-09-07,73.7639
2018-09-08,73.7639
2018-09-09,73.7639
2018-09-10,73.7639
2018-09-11,73.7639
2018-09-12,73.7639
2018-09-13,73.7639
2018-09-14,73.7639
2018-09-15,73.7639
2018-09-16,73.7639
2018-09-17,73.7639
2018-09-18,73.7639
2018-09-19,73.7639
2018-09-20,73.7639
2018-09-21,73.7639
2018-09-22,73.7639
2018-09-23,73.7639
2018-09-24,73.7639
2018-09-25,73.7639
2018-09-26,73.7639
2018-09-27,73.7639
2018-09-28,73.7639
2018-09-29,73.7639
2018-09-30,64.5407
2018-10-01,64.5407
2018-10-02,64.5407
2018-10-03,64.5407
2018-10-04,64.5407
2018-10-05,64.5407
2018-10-06,64.5407
2018-10-07,64.5407
2018-10-08,64.5407
2018-10-09,64.5407
2018-10-10,64.5407
2018-10-11,64.5407
2018-10-12,64.5407
2018-10-13,64.5407
2018-10-14,64.5407
2018-10-15,64.5407
2018-10-16,64.5407
2018-10-17,64.5407
2018-10-18,64.5407
2018-10-19,64.5407
2018-10-20,64.5407
2018-10-21,64.5407
2018-10-22,64.5407
2018-10-23,64.5407
2018-10-24,64.5407
2018-10-25,64.5407
2018-10-26,64.5407
2018-10-27,64.5407
2018-10-28,64.5407
2018-10-29,64.5407
2018-10-30,64.5407
2018-10-31,64.5407
2018-11-01,64.5407
2018-11-02,64.5407
2018-11-03,64.5407
2018-11-04,64.5407
2018-11-05,64.5407
2018-11-06,64.5407
2018-11-07,64.5407
2018-11-08,64.5407
2018-11-09,64.5407
2018-11-10,64.5407
2018-11-11,64.5407
2018-11-12,64.5407
2018-11-13,64.5407
2018-11-14,64.5407
2018-11-15,64.5407
2018-11-16,64.5407
2018-11-17,64.5407
2018-11-18,64.5407
2018-11-19,64.5407
2018-11-20,64.5407
2018-11-21,64.5407
2018-11-22,64.5407
2018-11-23,64.5407
2018-11-24,64.5407
2018-11-25,64.5407
2018-11-26,64.5407
2018-11-27,64.5407
2018-11-28,64.5407
2018-11-29,64.5407
2018-11-30,64.5407
2018-12-01,64.5407
2018-12-02,64.5407
2018-12-03,64.5407
2018-12-04,64.5407
2018-12-05,64.5407
2018-12-06,64.5407
2018-12-07,64.5407
2018-12-08,64.5407
2018-12-09,64.5407
2018-12-10,64.5407
2018-12-11,64.5407
2018-12-12,64.5407
2018-12-13,64.5407
2018-12-14,64.5407
2018-12-15,64.5407
2018-12-16,64.5407
2018-12-17,64.5407
2018-12-18,64.5407
2018-12-19,64.5407
2018-12-20,64.5407
2018-12-21,64.5407
2018-12-22,64.5407
2018-12-23,64.5407
2018-12-24,64.5407
2018-12-25,64.5407
2018-12-26,64.5407
2018-12-27,64.5407
2018-12-28,64.5407
2018-12-29,64.5407
2018-12-30,64.5407
2018-12-31,64.5407
2019-01-01,64.5407
2019-01-02,64.5407
2019-01-03,64.5407
2019-01-04,64.5407
2019-01-05,64.5407
2019-01-06,64.5407
2019-01-07,64.5407
2019-01-08,64.5407
2019-01-09,64.5407
2019-01-10,64.5407
2019-01-11,64.5407
2019-01-12,64.5407
2019-01-13,64.5407
2019-01-14,64.5407
2019-01-15,64.5407
2019-01-16,64.5407
2019-01-17,64.5407
2019-01-18,64.5407
2019-01-19,64.5407
2019-01-20,64.5407
2019-01-21,64.5407
2019-01-22,64.5407
2019-01-23,64.5407
2019-01-24,64.5407
2019-01-25,64.5407
2019-01-26,64.5407
2019-01-27,64.5407
2019-01-28,64.5407
2019-01-29,64.5407
2019-01-30,64.5407
2019-01-31,64.5407
2019-02-01,64.5407
2019-02-02,64.5407
2019-02-03,64.5407
2019-02-04,64.5407
2019-02-05,64.5407
2019-02-06,64.5407
2019-02-07,64.5407
2019-02-08,64.5407
2019-02-09,64.5407
2019-02-10,64.5407
2019-02-11,64.5407
2019-02-12,64.5407
2019-02-13,64.5407
2019-02-14,64.5407
2019-02-15,64.5407
2019-02-16,64.5407
2019-02-17,64.5407
2019-02-18,64.5407
2019-02-19,64.5407
2019-02-20,64.5407
2019-02-21,64.5407
2019-02-22,64.5407
2019-02-23,64.5407
2019-02-24,64.5407
2019-02-25,64.5407
2019-02-26,64.5407
2019-02-27,64.5407
2019-02-28,64.5407
2019-03-01,64.5407
2019-03-02,64.5407
2019-03-03,64.5407
2019-03-04,64.5407
2019-03-05,64.5407
2019-03-06,64.5407
2019-03-07,64.5407
2019-03-08,64.5407
2019-03-09,64.5407
2019-03-10,64.5407
2019-03-11,64.5407
2019-03-12,64.5407
2019-03-13,64.5407
2019-03-14,64.5407
2019-03-15,64.5407
2019-03-16,64.5407
2019-03-17,64.5407
2019-03-18,64.5407
2019-03-19,64.5407
2019-03-20,64.5407
2019-03-21,64.5407
2019-03-22,64.5407
2019-03-23,64.5407
2019-03-24,64.5407
2019-03-25,64.5407
2019-03-26,64.5407
2019-03-27,64.5407
2019-03-28,64.5407
2019-03-29,64.5407
2019-03-30,64.5407
2019-03-31,64.5407
2019-04-01,64.5407
2019-04-02,64.5407
2019-04-03,64.5407
2019-04-04,64.5407
2019-04-05,64.5407
2019-04-06,64.5407
2019-04-07,64.5407
2019-04-08,64.5407
2019-04-09,64.5407
2019-04-10,64.5407
2019-04-11,64.5407
2019-04-12,64.5407
2019-04-13,64.5407
2019-04-14,64.5407
2019-04-15,64.5407
2019-04-16,64.5407
2019-04-17,64.5407
2019-04-18,64.5407
2019-04-19,64.5407
2019-04-20,64.5407
2019-04-21,64.5407
2019-04-22,64.5407
2019-04-23,64.5407
2019-04-24,64.5407
2019-04-25,64.5407
2019-04-26,64.5407
2019-04-27,64.5407
2019-04-28,64.5407
2019-04-29,64.5407
2019-04-30,64.5407
2019-05-01,64.5407
2019-05-02,64.5407
2019-05-03,64.5407
2019-05-04,64.5407
2019-05-05,64.5407
2019-05-06,64.5407
2019-05-07,64.5407
2019-05-08,64.5407
2019-05-09,64.5407
2019-05-10,64.5407
2019-05-11,64.5407
2019-05-12,64.5407
2019-05-13,64.5407
2019-05-14,64.5407
2019-05-15,64.5407
2019-05-16,64.5407
2019-05-17,64.5407
2019-05-18,64.5407
2019-05-19,64.5407
2019-05-20,64.5407
2019-05-21,64.5407
2019-05-22,64.5407
2019-05-23,64.5407
2019-05-24,64.5407
2019-05-25,64.5407
2019-05-26,64.5407
2019-05-27,64.5407
2019-05-28,64.5407
2019-05-29,64.5407
2019-05-30,64.5407
2019-05-31,64.5407
2019-06-01,64.5407
2019-06-02,64.5407
2019-06-03,64.5407
2019-06-04,64.5407
2019-06-05,64.5407
2019-06-06,64.5407
2019-06-07,64.5407
2019-06-08,64.5407
2019-06-09,64.5407
2019-06-10,64.5407
2019-06-11,64.5407
2019-06-12,64.5407
2019-06-13,64.5407
2019-06-14,64.5407
2019-06-15,64.5407
2019-06-16,64.5407
2019-06-17,64.5407
2019-06-18,64.5407
2019-06-19,64.5407
2019-06-20,64.5407
2019-06-21,64.5407
2019-06-22,64.5407
2019-06-23,64.5407
2019-06-24,64.5407
2019-06-25,64.5407
2019-06-26,64.5407
2019-06-27,64.5407
2019-06-28,64.5407
2019-06-29,64.5407
2019-06-30,121.4041
2019-07-01,121.4041
2019-07-02,121.4041
2019-07-03,121.4041
2019-07-04,121.4041
2019-07-05,121.4041
2019-07-06,121.4041
2019-07-07,121.4041
2019-07-08,121.4041
2019-07-09,121.4041
2019-07-10,121.4041
2019-07-11,121.4041
2019-07-12,121.4041
2019-07-13,121.4041
2019-07-14,121.4041
2019-07-15,121.4041
2019-07-16,121.4041
2019-07-17,121.4041
2019-07-18,121.4041
2019-07-19,121.4041
2019-07-20,121.4041
2019-07-21,121.4041
2019-07-22,121.4041
2019-07-23,121.4041
2019-07-24,121.4041
2019-07-25,121.4041
2019-07-26,121.4041
2019-07-27,121.4041
2019-07-28,121.4041
2019-07-29,121.4041
2019-07-30,121.4041
2019-07-31,121.4041
2019-08-01,121.4041
2019-08-02,121.4041
2019-08-03,121.4041
2019-08-04,121.4041
2019-08-05,121.4041
2019-08-06,121.4041
2019-08-07,121.4041
2019-08-08,121.4041
2019-08-09,121.4041
2019-08-10,121.4041
2019-08-11,121.4041
2019-08-12,121.4041
2019-08-13,121.4041
2019-08-14,121.4041
2019-08-15,121.4041
2019-08-16,121.4041
2019-08-17,121.4041
2019-08-18,121.4041
2019-08-19,121.4041
2019-08-20,121.4041
2019-08-21,121.4041
2019-08-22,121.4041
2019-08-23,121.4041
2019-08-24,121.4041
2019-08-25,121.4041
2019-08-26,121.4041
2019-08-27,121.4041
2019-08-28,121.4041
2019-08-29,121.4041
2019-08-30,121.4041
2019-08-31,121.4041
2019-09-01,121.4041
2019-09-02,121.4041
