,BKW AU Equity,BKW AU Equity,BKW AU Equity,BKW AU Equity,BKW AU Equity
2016-03-16,11.6443,11.9368,11.6443,11.7675,200460.0
2016-03-17,11.8367,12.0676,11.8367,12.0368,253470.0
2016-03-18,12.0368,12.0676,11.7367,11.9368,2118144.0
2016-03-19,12.0368,12.0676,11.7367,11.9368,2118144.0
2016-03-20,12.0368,12.0676,11.7367,11.9368,2118144.0
2016-03-21,11.9676,12.0445,11.906,12.0214,243579.0
2016-03-22,12.0676,12.2485,12.0676,12.1215,408172.0
2016-03-23,12.1292,12.1523,11.9791,12.0676,124771.0
2016-03-24,12.1215,12.2523,12.0676,12.1138,385593.0
2016-03-25,12.1215,12.2523,12.0676,12.1138,385593.0
2016-03-26,12.1215,12.2523,12.0676,12.1138,385593.0
2016-03-27,12.1215,12.2523,12.0676,12.1138,385593.0
2016-03-28,12.1215,12.2523,12.0676,12.1138,385593.0
2016-03-29,12.1523,12.2523,12.0907,12.1985,433914.0
2016-03-30,12.26,12.3601,12.1446,12.2139,181777.0
2016-03-31,12.2754,12.3293,12.1523,12.1908,185800.0
2016-04-01,12.1215,12.2139,12.0753,12.1677,170917.0
2016-04-02,12.1215,12.2139,12.0753,12.1677,170917.0
2016-04-03,12.1215,12.2139,12.0753,12.1677,170917.0
2016-04-04,12.2062,12.337,12.16,12.2523,236625.0
2016-04-05,12.2446,12.2754,12.0907,12.16,249079.0
2016-04-06,12.1523,12.2062,12.0522,12.0907,335176.0
2016-04-07,12.1061,12.1253,12.0522,12.083,318213.0
2016-04-08,11.983,12.1292,11.9445,12.0061,226392.0
2016-04-09,11.983,12.1292,11.9445,12.0061,226392.0
2016-04-10,11.983,12.1292,11.9445,12.0061,226392.0
2016-04-11,12.0216,12.1071,11.9283,12.0838,162241.0
2016-04-12,12.0449,12.0994,11.9672,12.0527,115838.0
2016-04-13,12.1305,12.1693,12.076,12.0994,379167.0
2016-04-14,12.1071,12.1344,12.0061,12.0527,441260.0
2016-04-15,12.0838,12.1071,12.0294,12.0527,380434.0
2016-04-16,12.0838,12.1071,12.0294,12.0527,380434.0
2016-04-17,12.0838,12.1071,12.0294,12.0527,380434.0
2016-04-18,12.0216,12.0916,11.9516,11.9594,292951.0
2016-04-19,12.0527,12.0916,11.9827,12.0527,219033.0
2016-04-20,12.0527,12.0916,11.9594,12.0138,195963.0
2016-04-21,12.0527,12.0527,11.9438,12.0061,305831.0
2016-04-22,11.9983,12.0527,11.8428,11.8816,292024.0
2016-04-23,11.9983,12.0527,11.8428,11.8816,292024.0
2016-04-24,11.9983,12.0527,11.8428,11.8816,292024.0
2016-04-25,11.9983,12.0527,11.8428,11.8816,292024.0
2016-04-26,11.8505,11.9788,11.8039,11.8039,185717.0
2016-04-27,11.8272,12.0138,11.8039,11.835,148071.0
2016-04-28,11.9283,12.0061,11.8466,11.905,145569.0
2016-04-29,11.8972,11.94,11.7728,11.905,97338.0
2016-04-30,11.8972,11.94,11.7728,11.905,97338.0
2016-05-01,11.8972,11.94,11.7728,11.905,97338.0
2016-05-02,11.8972,12.0216,11.8117,12.0216,126316.0
2016-05-03,12.0916,12.1382,12.0061,12.1305,248032.0
2016-05-04,12.0916,12.0916,11.9283,11.9283,209107.0
2016-05-05,11.8972,11.9905,11.8272,11.9127,125714.0
2016-05-06,11.8194,11.9905,11.6717,11.9827,226110.0
2016-05-07,11.8194,11.9905,11.6717,11.9827,226110.0
2016-05-08,11.8194,11.9905,11.6717,11.9827,226110.0
2016-05-09,11.9516,12.076,11.905,12.0527,213116.0
2016-05-10,11.9749,12.0916,11.9516,12.0216,253003.0
2016-05-11,12.0527,12.1305,12.0216,12.0527,291040.0
2016-05-12,12.0449,12.0877,12.0216,12.0527,190327.0
2016-05-13,12.0527,12.1149,11.8194,11.835,140359.0
2016-05-14,12.0527,12.1149,11.8194,11.835,140359.0
2016-05-15,12.0527,12.1149,11.8194,11.835,140359.0
2016-05-16,11.8194,11.9788,11.8117,11.905,159187.0
2016-05-17,11.9361,12.0216,11.7728,11.9438,120713.0
2016-05-18,11.7805,11.8972,11.7028,11.7339,185545.0
2016-05-19,11.7961,11.8894,11.7961,11.8894,155132.0
2016-05-20,11.7883,11.9516,11.7805,11.8661,136578.0
2016-05-21,11.7883,11.9516,11.7805,11.8661,136578.0
2016-05-22,11.7883,11.9516,11.7805,11.8661,136578.0
2016-05-23,11.8583,11.9594,11.8117,11.905,103678.0
2016-05-24,11.7417,11.9905,11.7417,11.8894,141992.0
2016-05-25,11.9749,12.1149,11.9594,12.0216,206624.0
2016-05-26,12.0372,12.0994,11.9594,12.0372,141407.0
2016-05-27,12.0683,12.1382,11.9827,11.9983,164030.0
2016-05-28,12.0683,12.1382,11.9827,11.9983,164030.0
2016-05-29,12.0683,12.1382,11.9827,11.9983,164030.0
2016-05-30,11.9749,12.0061,11.835,11.835,111962.0
2016-05-31,11.8272,11.8272,11.5706,11.6561,202341.0
2016-06-01,11.555,11.5784,11.454,11.4928,151681.0
2016-06-02,11.7417,11.7417,11.3762,11.3762,81882.0
2016-06-03,11.3762,11.4773,11.2285,11.384,185633.0
2016-06-04,11.3762,11.4773,11.2285,11.384,185633.0
2016-06-05,11.3762,11.4773,11.2285,11.384,185633.0
2016-06-06,11.314,11.3762,11.2285,11.3606,109867.0
2016-06-07,11.3606,11.4229,11.2829,11.3684,136224.0
2016-06-08,11.3529,11.5084,11.3218,11.4462,156775.0
2016-06-09,11.695,11.8583,11.4501,11.625,260199.0
2016-06-10,11.5239,11.5395,11.3995,11.4773,153795.0
2016-06-11,11.5239,11.5395,11.3995,11.4773,153795.0
2016-06-12,11.5239,11.5395,11.3995,11.4773,153795.0
2016-06-13,11.5239,11.5395,11.3995,11.4773,153795.0
2016-06-14,11.454,11.4928,11.0341,11.0652,183318.0
2016-06-15,11.0729,11.1118,10.9407,11.0729,179318.0
2016-06-16,11.1196,11.2051,11.0885,11.1507,228077.0
2016-06-17,11.1585,11.2129,11.0496,11.0729,1102986.0
2016-06-18,11.1585,11.2129,11.0496,11.0729,1102986.0
2016-06-19,11.1585,11.2129,11.0496,11.0729,1102986.0
2016-06-20,11.2596,11.3218,11.1196,11.3062,150094.0
2016-06-21,11.3062,11.3062,11.1818,11.2285,138394.0
2016-06-22,11.3373,11.3451,11.1585,11.2596,178165.0
2016-06-23,11.2518,11.3218,11.1974,11.2907,140841.0
2016-06-24,11.3529,11.3762,10.8474,10.933,329935.0
2016-06-25,11.3529,11.3762,10.8474,10.933,329935.0
2016-06-26,11.3529,11.3762,10.8474,10.933,329935.0
2016-06-27,10.8086,11.0107,10.7775,10.9096,132156.0
2016-06-28,10.8163,10.9174,10.7152,10.8785,234380.0
2016-06-29,10.9563,10.9563,10.7075,10.8163,240362.0
2016-06-30,10.8552,11.2518,10.8552,11.1662,280674.0
2016-07-01,11.1662,11.3606,11.1585,11.2518,278058.0
2016-07-02,11.1662,11.3606,11.1585,11.2518,278058.0
2016-07-03,11.1662,11.3606,11.1585,11.2518,278058.0
2016-07-04,11.2596,11.3373,11.174,11.2207,177876.0
2016-07-05,11.2596,11.2596,11.0574,11.1585,180383.0
2016-07-06,11.1274,11.3218,11.0963,11.2751,295030.0
2016-07-07,11.3373,11.3918,11.244,11.3373,136187.0
2016-07-08,11.3062,11.3762,11.2751,11.3684,59348.0
2016-07-09,11.3062,11.3762,11.2751,11.3684,59348.0
2016-07-10,11.3062,11.3762,11.2751,11.3684,59348.0
2016-07-11,11.4151,11.5395,11.3295,11.4306,144815.0
2016-07-12,11.4695,11.6561,11.4462,11.4851,137265.0
2016-07-13,11.625,11.6522,11.5473,11.6173,129645.0
2016-07-14,11.5861,11.695,11.5706,11.625,271226.0
2016-07-15,11.6795,11.695,11.5628,11.6484,114287.0
2016-07-16,11.6795,11.695,11.5628,11.6484,114287.0
2016-07-17,11.6795,11.695,11.5628,11.6484,114287.0
2016-07-18,11.4851,11.7183,11.4851,11.6639,209058.0
2016-07-19,11.7417,11.7417,11.6406,11.6639,369763.0
2016-07-20,11.7417,11.8739,11.6367,11.8117,139746.0
2016-07-21,11.9361,11.9827,11.7961,11.8583,195526.0
2016-07-22,11.8117,11.8117,11.6756,11.7106,61987.0
2016-07-23,11.8117,11.8117,11.6756,11.7106,61987.0
2016-07-24,11.8117,11.8117,11.6756,11.7106,61987.0
2016-07-25,11.7339,11.9438,11.6328,11.8272,148566.0
2016-07-26,11.8117,11.8894,11.765,11.8039,151385.0
2016-07-27,11.8739,11.905,11.7572,11.7572,162635.0
2016-07-28,11.8194,11.9127,11.7261,11.7261,159789.0
2016-07-29,11.7805,11.8583,11.6561,11.6872,205681.0
2016-07-30,11.7805,11.8583,11.6561,11.6872,205681.0
2016-07-31,11.7805,11.8583,11.6561,11.6872,205681.0
2016-08-01,11.6328,11.765,11.6328,11.6484,99821.0
2016-08-02,11.7028,11.8117,11.6717,11.6795,143748.0
2016-08-03,11.7028,11.7028,11.4384,11.4462,128374.0
2016-08-04,11.4773,11.5628,11.3218,11.3529,189843.0
2016-08-05,11.3684,11.4617,11.3606,11.4306,125073.0
2016-08-06,11.3684,11.4617,11.3606,11.4306,125073.0
2016-08-07,11.3684,11.4617,11.3606,11.4306,125073.0
2016-08-08,11.5006,11.6639,11.4967,11.5628,102874.0
2016-08-09,11.5861,11.6639,11.5162,11.5706,549495.0
2016-08-10,11.5706,11.5861,11.419,11.4851,87811.0
2016-08-11,11.4617,11.4851,11.3995,11.454,57583.0
2016-08-12,11.4928,11.5861,11.384,11.4151,94414.0
2016-08-13,11.4928,11.5861,11.384,11.4151,94414.0
2016-08-14,11.4928,11.5861,11.384,11.4151,94414.0
2016-08-15,11.3762,11.4851,11.3529,11.4384,74286.0
2016-08-16,11.4384,11.4773,11.3451,11.4384,85235.0
2016-08-17,11.4384,11.6328,11.3918,11.5473,107738.0
2016-08-18,11.625,11.6639,11.5084,11.5239,155615.0
2016-08-19,11.5784,11.6095,11.5084,11.5861,56795.0
2016-08-20,11.5784,11.6095,11.5084,11.5861,56795.0
2016-08-21,11.5784,11.6095,11.5084,11.5861,56795.0
2016-08-22,11.5939,11.6484,11.4617,11.4695,127888.0
2016-08-23,11.4695,11.6561,11.4073,11.5395,85787.0
2016-08-24,11.5784,11.6484,11.3995,11.4151,101503.0
2016-08-25,11.4306,11.4928,11.3218,11.3762,81300.0
2016-08-26,11.3529,11.3568,11.1818,11.1896,80358.0
2016-08-27,11.3529,11.3568,11.1818,11.1896,80358.0
2016-08-28,11.3529,11.3568,11.1818,11.1896,80358.0
2016-08-29,11.1974,11.1974,11.003,11.0729,102842.0
2016-08-30,11.1196,11.3451,10.9874,10.9874,157453.0
2016-08-31,11.0107,11.1118,10.7775,10.8941,159440.0
2016-09-01,11.0729,11.1507,10.9563,10.9719,98550.0
2016-09-02,10.9407,10.9563,10.7075,10.7075,183969.0
2016-09-03,10.9407,10.9563,10.7075,10.7075,183969.0
2016-09-04,10.9407,10.9563,10.7075,10.7075,183969.0
2016-09-05,10.7463,10.8397,10.6453,10.793,604231.0
2016-09-06,10.7775,10.793,10.6919,10.7697,205756.0
2016-09-07,10.7541,10.8163,10.7152,10.723,130141.0
2016-09-08,10.7152,10.7386,10.6142,10.6997,135801.0
2016-09-09,10.7152,10.723,10.6142,10.6453,245208.0
2016-09-10,10.7152,10.723,10.6142,10.6453,245208.0
2016-09-11,10.7152,10.723,10.6142,10.6453,245208.0
2016-09-12,10.5675,10.5986,10.3809,10.5208,951349.0
2016-09-13,10.5597,10.6219,10.4275,10.5286,165960.0
2016-09-14,10.4975,10.5442,10.412,10.4275,205459.0
2016-09-15,10.4198,10.482,10.342,10.4664,212794.0
2016-09-16,10.5053,10.5831,10.4353,10.4975,444477.0
2016-09-17,10.5053,10.5831,10.4353,10.4975,444477.0
2016-09-18,10.5053,10.5831,10.4353,10.4975,444477.0
2016-09-19,10.4275,10.4975,10.3576,10.4198,43804.0
2016-09-20,10.4198,10.4897,10.2409,10.3576,161281.0
2016-09-21,10.3498,10.4275,10.272,10.342,200150.0
2016-09-22,10.4042,10.5753,10.3653,10.4742,413817.0
2016-09-23,10.4897,10.4975,10.2098,10.4198,644883.0
2016-09-24,10.4897,10.4975,10.2098,10.4198,644883.0
2016-09-25,10.4897,10.4975,10.2098,10.4198,644883.0
2016-09-26,10.4586,10.6453,10.3653,10.5753,289771.0
2016-09-27,10.5519,10.5753,10.4353,10.4975,541076.0
2016-09-28,10.5908,10.7386,10.5908,10.6608,1279920.0
2016-09-29,10.8008,10.8941,10.7152,10.8474,833531.0
2016-09-30,10.8474,10.9174,10.7852,10.8397,309024.0
2016-10-01,10.8474,10.9174,10.7852,10.8397,309024.0
2016-10-02,10.8474,10.9174,10.7852,10.8397,309024.0
2016-10-03,10.8785,11.1818,10.863,10.9019,191247.0
2016-10-04,10.8863,10.9252,10.8241,10.863,359543.0
2016-10-05,10.8863,10.9019,10.7852,10.8241,723543.0
2016-10-06,10.8552,10.9563,10.793,10.8474,526387.0
2016-10-07,10.8086,10.8785,10.7852,10.8319,385318.0
2016-10-08,10.8086,10.8785,10.7852,10.8319,385318.0
2016-10-09,10.8086,10.8785,10.7852,10.8319,385318.0
2016-10-10,10.8474,10.8863,10.793,10.8086,306784.0
2016-10-11,10.8163,10.8708,10.7697,10.8241,459958.0
2016-10-12,10.793,10.8474,10.7386,10.8397,379043.0
2016-10-13,10.8474,10.863,10.7775,10.8086,300599.0
2016-10-14,10.8319,10.8863,10.793,10.8397,157886.0
2016-10-15,10.8319,10.8863,10.793,10.8397,157886.0
2016-10-16,10.8319,10.8863,10.793,10.8397,157886.0
2016-10-17,10.8319,10.863,10.7308,10.7775,176967.0
2016-10-18,10.8008,10.8008,10.6997,10.7463,201820.0
2016-10-19,10.793,10.8008,10.7075,10.7541,536303.0
2016-10-20,10.7386,10.7619,10.6608,10.7308,268453.0
2016-10-21,10.723,10.7541,10.5986,10.6375,160457.0
2016-10-22,10.723,10.7541,10.5986,10.6375,160457.0
2016-10-23,10.723,10.7541,10.5986,10.6375,160457.0
2016-10-24,10.7308,10.8319,10.5247,10.6764,195350.0
2016-10-25,10.6764,10.7852,10.653,10.7386,297592.0
2016-10-26,10.653,10.7308,10.4975,10.5208,194548.0
2016-10-27,10.5131,10.5675,10.3809,10.4198,375029.0
2016-10-28,10.4431,10.5286,10.3887,10.4975,570679.0
2016-10-29,10.4431,10.5286,10.3887,10.4975,570679.0
2016-10-30,10.4431,10.5286,10.3887,10.4975,570679.0
2016-10-31,10.4742,10.4897,10.3887,10.482,285188.0
2016-11-01,10.4275,10.4431,10.3498,10.3576,154561.0
2016-11-02,10.342,10.3809,10.2254,10.3187,407170.0
2016-11-03,10.272,10.2953,10.1709,10.2487,431184.0
2016-11-04,10.2331,10.2331,10.0154,10.0621,467444.0
2016-11-05,10.2331,10.2331,10.0154,10.0621,467444.0
2016-11-06,10.2331,10.2331,10.0154,10.0621,467444.0
2016-11-07,10.1243,10.1787,10.0776,10.132,310218.0
2016-11-08,10.1476,10.2487,10.1165,10.2254,449584.0
2016-11-09,10.2413,10.2812,9.803,10.0102,537167.0
2016-11-10,10.1218,10.3848,10.0899,10.321,341839.0
2016-11-11,10.3609,10.4087,10.2732,10.3529,225802.0
2016-11-12,10.3609,10.4087,10.2732,10.3529,225802.0
2016-11-13,10.3609,10.4087,10.2732,10.3529,225802.0
2016-11-14,10.4326,10.4326,10.2652,10.3927,266189.0
2016-11-15,10.4007,10.4804,10.3449,10.4406,147961.0
2016-11-16,10.4724,10.4724,10.2493,10.2812,186035.0
2016-11-17,10.2493,10.321,10.1457,10.2254,201389.0
2016-11-18,10.2413,10.2572,10.1696,10.1855,181733.0
2016-11-19,10.2413,10.2572,10.1696,10.1855,181733.0
2016-11-20,10.2413,10.2572,10.1696,10.1855,181733.0
2016-11-21,10.1855,10.2174,10.1138,10.1377,178573.0
2016-11-22,10.1377,10.2572,10.1297,10.2094,175204.0
2016-11-23,10.2493,10.2493,10.1457,10.2094,170971.0
2016-11-24,10.2732,10.2732,10.1297,10.1775,219231.0
2016-11-25,10.1377,10.2891,10.1377,10.2572,134635.0
2016-11-26,10.1377,10.2891,10.1377,10.2572,134635.0
2016-11-27,10.1377,10.2891,10.1377,10.2572,134635.0
2016-11-28,10.2254,10.2812,10.1457,10.1616,185193.0
2016-11-29,10.1616,10.3051,10.1058,10.2732,420872.0
2016-11-30,10.1855,10.2413,9.803,9.9624,571802.0
2016-12-01,9.9624,10.0421,9.8508,10.0421,402273.0
2016-12-02,10.0739,10.1536,9.9384,9.9703,178623.0
2016-12-03,10.0739,10.1536,9.9384,9.9703,178623.0
2016-12-04,10.0739,10.1536,9.9384,9.9703,178623.0
2016-12-05,9.9544,9.9544,9.795,9.8508,208261.0
2016-12-06,9.8428,10.058,9.8109,9.8109,315981.0
2016-12-07,9.8428,9.9464,9.795,9.9225,532169.0
2016-12-08,9.9863,10.1855,9.9863,10.1058,400521.0
2016-12-09,10.1138,10.2333,10.066,10.2174,212788.0
2016-12-10,10.1138,10.2333,10.066,10.2174,212788.0
2016-12-11,10.1138,10.2333,10.066,10.2174,212788.0
2016-12-12,10.2333,10.321,10.1377,10.1855,269709.0
2016-12-13,10.1696,10.2652,10.1218,10.1935,267053.0
2016-12-14,10.2015,10.329,10.1935,10.321,330635.0
2016-12-15,10.1218,10.2493,10.0102,10.0978,440531.0
2016-12-16,10.1775,10.2812,10.0899,10.2015,379505.0
2016-12-17,10.1775,10.2812,10.0899,10.2015,379505.0
2016-12-18,10.1775,10.2812,10.0899,10.2015,379505.0
2016-12-19,10.2971,10.4087,10.2572,10.3768,336430.0
2016-12-20,10.3768,10.4963,10.313,10.4326,365555.0
2016-12-21,10.4804,10.6796,10.4645,10.576,410133.0
2016-12-22,10.6398,10.6876,10.5203,10.6637,334889.0
2016-12-23,10.7992,10.847,10.6796,10.7833,166068.0
2016-12-24,10.7992,10.847,10.6796,10.7833,166068.0
2016-12-25,10.7992,10.847,10.6796,10.7833,166068.0
2016-12-26,10.7992,10.847,10.6796,10.7833,166068.0
2016-12-27,10.7992,10.847,10.6796,10.7833,166068.0
2016-12-28,10.9108,10.9108,10.7912,10.839,167050.0
2016-12-29,10.863,10.863,10.7673,10.7992,102379.0
2016-12-30,10.863,10.9108,10.7912,10.8311,92226.0
2016-12-31,10.863,10.9108,10.7912,10.8311,92226.0
2017-01-01,10.863,10.9108,10.7912,10.8311,92226.0
2017-01-02,10.863,10.9108,10.7912,10.8311,92226.0
2017-01-03,10.8948,10.9905,10.847,10.9586,174009.0
2017-01-04,11.0064,11.0383,10.855,10.8948,107335.0
2017-01-05,10.8709,10.9108,10.8311,10.8948,90794.0
2017-01-06,10.9187,10.9825,10.7673,10.7912,97758.0
2017-01-07,10.9187,10.9825,10.7673,10.7912,97758.0
2017-01-08,10.9187,10.9825,10.7673,10.7912,97758.0
2017-01-09,10.7912,10.863,10.7833,10.7992,147434.0
2017-01-10,10.7992,10.7992,10.5442,10.5681,186779.0
2017-01-11,10.6637,10.6637,10.4963,10.5681,214009.0
2017-01-12,10.576,10.6318,10.5521,10.584,156245.0
2017-01-13,10.592,10.5999,10.4724,10.4963,99832.0
2017-01-14,10.592,10.5999,10.4724,10.4963,99832.0
2017-01-15,10.592,10.5999,10.4724,10.4963,99832.0
2017-01-16,10.4963,10.5282,10.4485,10.5043,72161.0
2017-01-17,10.5123,10.5123,10.3927,10.4246,185583.0
2017-01-18,10.4166,10.4485,10.2971,10.3369,351186.0
2017-01-19,10.3529,10.4166,10.2891,10.4007,225536.0
2017-01-20,10.4087,10.4485,10.329,10.3927,118354.0
2017-01-21,10.4087,10.4485,10.329,10.3927,118354.0
2017-01-22,10.4087,10.4485,10.329,10.3927,118354.0
2017-01-23,10.4406,10.4804,10.2812,10.2891,173795.0
2017-01-24,10.329,10.329,10.2094,10.3051,242988.0
2017-01-25,10.3449,10.4087,10.2971,10.3369,93192.0
2017-01-26,10.3449,10.4087,10.2971,10.3369,93192.0
2017-01-27,10.3768,10.4246,10.329,10.3927,174129.0
2017-01-28,10.3768,10.4246,10.329,10.3927,174129.0
2017-01-29,10.3768,10.4246,10.329,10.3927,174129.0
2017-01-30,10.3609,10.4007,10.1297,10.1775,220784.0
2017-01-31,10.1935,10.2015,10.0261,10.0978,300068.0
2017-02-01,10.1218,10.1775,10.058,10.1616,236841.0
2017-02-02,10.1616,10.1855,10.0978,10.1058,144359.0
2017-02-03,10.0819,10.1297,10.0739,10.0899,135704.0
2017-02-04,10.0819,10.1297,10.0739,10.0899,135704.0
2017-02-05,10.0819,10.1297,10.0739,10.0899,135704.0
2017-02-06,10.1218,10.2015,9.9464,9.9863,221066.0
2017-02-07,9.9863,10.0341,9.9305,10.0341,166845.0
2017-02-08,9.9703,10.1138,9.9624,10.1058,218162.0
2017-02-09,10.1218,10.1218,10.0102,10.058,172497.0
2017-02-10,10.1297,10.1696,10.05,10.1696,170079.0
2017-02-11,10.1297,10.1696,10.05,10.1696,170079.0
2017-02-12,10.1297,10.1696,10.05,10.1696,170079.0
2017-02-13,10.1775,10.329,10.1775,10.2652,141683.0
2017-02-14,10.2812,10.3529,10.1855,10.2015,210791.0
2017-02-15,10.1855,10.4166,10.1855,10.2971,398592.0
2017-02-16,10.4246,10.4246,10.1457,10.1696,167306.0
2017-02-17,10.2094,10.2174,10.1138,10.1138,145722.0
2017-02-18,10.2094,10.2174,10.1138,10.1138,145722.0
2017-02-19,10.2094,10.2174,10.1138,10.1138,145722.0
2017-02-20,10.2413,10.2413,9.9703,10.05,273001.0
2017-02-21,10.05,10.1297,10.05,10.0899,216597.0
2017-02-22,10.2174,10.2174,10.054,10.1377,149089.0
2017-02-23,10.1218,10.1696,10.0739,10.1218,119224.0
2017-02-24,10.2732,10.2732,10.1058,10.1218,118842.0
2017-02-25,10.2732,10.2732,10.1058,10.1218,118842.0
2017-02-26,10.2732,10.2732,10.1058,10.1218,118842.0
2017-02-27,10.1536,10.1616,10.0102,10.0341,216805.0
2017-02-28,10.0421,10.066,9.8827,9.8986,299116.0
2017-03-01,9.8348,9.9544,9.8269,9.8827,272351.0
2017-03-02,9.9863,10.0819,9.9703,10.058,114199.0
2017-03-03,10.058,10.0739,9.9066,10.0102,225614.0
2017-03-04,10.058,10.0739,9.9066,10.0102,225614.0
2017-03-05,10.058,10.0739,9.9066,10.0102,225614.0
2017-03-06,10.0421,10.0819,9.9624,10.05,79439.0
2017-03-07,10.05,10.1775,10.0102,10.1775,252844.0
2017-03-08,10.1855,10.1935,10.1138,10.1935,132524.0
2017-03-09,10.1616,10.2732,10.1536,10.2333,163686.0
2017-03-10,10.3609,10.4804,10.2732,10.4565,232134.0
2017-03-11,10.3609,10.4804,10.2732,10.4565,232134.0
2017-03-12,10.3609,10.4804,10.2732,10.4565,232134.0
2017-03-13,10.4565,10.4565,10.3051,10.4246,168731.0
2017-03-14,10.5043,11.2375,10.5043,11.1977,403426.0
2017-03-15,11.0542,11.2136,10.9586,11.2136,324653.0
2017-03-16,11.1738,11.2136,10.8869,10.9108,407042.0
2017-03-17,10.9984,11.0463,10.9427,11.0224,268347.0
2017-03-18,10.9984,11.0463,10.9427,11.0224,268347.0
2017-03-19,10.9984,11.0463,10.9427,11.0224,268347.0
2017-03-20,11.0224,11.0224,10.9267,10.9745,101942.0
2017-03-21,10.9984,11.1738,10.9267,11.0941,354127.0
2017-03-22,11.118,11.118,10.8948,10.9666,196911.0
2017-03-23,11.118,11.118,10.863,10.9745,204200.0
2017-03-24,11.0303,11.2854,11.0064,11.2774,356445.0
2017-03-25,11.0303,11.2854,11.0064,11.2774,356445.0
2017-03-26,11.0303,11.2854,11.0064,11.2774,356445.0
2017-03-27,11.2774,11.4687,11.1658,11.4687,456408.0
2017-03-28,11.4846,11.7157,11.4129,11.7157,367816.0
2017-03-29,11.7476,11.8433,11.6679,11.8273,326656.0
2017-03-30,11.8273,11.8353,11.6918,11.8353,223126.0
2017-03-31,11.7954,11.8114,11.636,11.6998,194259.0
2017-04-01,11.7954,11.8114,11.636,11.6998,194259.0
2017-04-02,11.7954,11.8114,11.636,11.6998,194259.0
2017-04-03,11.5563,11.7237,11.2933,11.6759,202521.0
2017-04-04,11.636,11.7078,11.5802,11.644,222188.0
2017-04-05,11.6679,11.7078,11.5245,11.636,443033.0
2017-04-06,11.6281,11.8114,11.5723,11.7556,562993.0
2017-04-07,11.7078,11.8273,11.5962,11.6599,142796.0
2017-04-08,11.7078,11.8273,11.5962,11.6599,142796.0
2017-04-09,11.7078,11.8273,11.5962,11.6599,142796.0
2017-04-10,11.6599,11.7325,11.5874,11.7083,233139.0
2017-04-11,11.6116,11.8615,11.6116,11.8293,163990.0
2017-04-12,11.8373,11.8857,11.797,11.8535,281193.0
2017-04-13,11.797,11.8535,11.6761,11.6922,435298.0
2017-04-14,11.797,11.8535,11.6761,11.6922,435298.0
2017-04-15,11.797,11.8535,11.6761,11.6922,435298.0
2017-04-16,11.797,11.8535,11.6761,11.6922,435298.0
2017-04-17,11.797,11.8535,11.6761,11.6922,435298.0
2017-04-18,11.6116,11.7083,11.5471,11.5793,333066.0
2017-04-19,11.5309,11.6277,11.4745,11.5874,363755.0
2017-04-20,11.5309,11.6599,11.5309,11.6277,128591.0
2017-04-21,11.6358,11.6761,11.539,11.6035,162170.0
2017-04-22,11.6358,11.6761,11.539,11.6035,162170.0
2017-04-23,11.6358,11.6761,11.539,11.6035,162170.0
2017-04-24,11.6116,11.6922,11.5632,11.6196,190537.0
2017-04-25,11.6116,11.6922,11.5632,11.6196,190537.0
2017-04-26,11.6922,11.8454,11.6519,11.789,238640.0
2017-04-27,11.8132,11.8535,11.6841,11.789,216340.0
2017-04-28,11.8454,11.918,11.7164,11.8777,286306.0
2017-04-29,11.8454,11.918,11.7164,11.8777,286306.0
2017-04-30,11.8454,11.918,11.7164,11.8777,286306.0
2017-05-01,11.8535,11.9744,11.8535,11.9744,218156.0
2017-05-02,11.9744,12.426,11.926,12.3857,414009.0
2017-05-03,12.3857,12.555,12.3373,12.426,291427.0
2017-05-04,12.434,12.4421,12.2325,12.3212,191750.0
2017-05-05,12.305,12.4179,12.1438,12.3776,239727.0
2017-05-06,12.305,12.4179,12.1438,12.3776,239727.0
2017-05-07,12.305,12.4179,12.1438,12.3776,239727.0
2017-05-08,12.4582,12.5389,12.3857,12.4099,186764.0
2017-05-09,12.4663,12.5711,12.3937,12.5389,173651.0
2017-05-10,12.5389,12.5792,12.4744,12.5227,233520.0
2017-05-11,12.5792,12.6921,12.5389,12.6114,148553.0
2017-05-12,12.5308,12.7727,12.3695,12.3776,151221.0
2017-05-13,12.5308,12.7727,12.3695,12.3776,151221.0
2017-05-14,12.5308,12.7727,12.3695,12.3776,151221.0
2017-05-15,12.3373,12.4824,12.3131,12.3373,140740.0
2017-05-16,12.4018,12.4986,12.3292,12.4179,260357.0
2017-05-17,12.3695,12.4179,12.1034,12.1034,233373.0
2017-05-18,11.9986,12.0954,11.8132,11.8293,537907.0
2017-05-19,11.8293,11.9583,11.8212,11.8535,244886.0
2017-05-20,11.8293,11.9583,11.8212,11.8535,244886.0
2017-05-21,11.8293,11.9583,11.8212,11.8535,244886.0
2017-05-22,11.9583,12.0873,11.789,11.797,181002.0
2017-05-23,11.8535,11.9502,11.0713,11.3777,727187.0
2017-05-24,11.4906,11.5954,11.41,11.5874,308436.0
2017-05-25,11.7245,11.7486,11.5954,11.7083,238018.0
2017-05-26,11.6358,11.7083,11.4906,11.5954,153478.0
2017-05-27,11.6358,11.7083,11.4906,11.5954,153478.0
2017-05-28,11.6358,11.7083,11.4906,11.5954,153478.0
2017-05-29,11.6922,11.6922,11.4664,11.4664,79855.0
2017-05-30,11.5067,11.5954,11.3858,11.5632,154613.0
